name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Mega Scrafty ex,Pokémon,"Stage 1,MEGA,ex",330,Darkness,Scraggy,"[Ability] Counterattacking Crest: If this Pokémon is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if this Pokémon is Knocked Out), place 5 damage counters on the Attacking Pokémon.","[Darkness,Darkness,Colorless] Outlaw Leg 160 — Discard a random card from your opponent's hand. Discard the top card of your opponent's deck.",Grass ×2,,2,ASC,Ascended Heroes,285,Special Illustration Rare,I,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Mega Evolution ex Rule: When your Mega Evolution Pokémon ex is Knocked Out, your opponent takes 3 Prize cards."
Mega Sharpedo ex,Pokémon,"Stage 1,MEGA,ex",330,Darkness,Carvanha,,"[Darkness] Greedy Fang 70 — Draw 2 cards. | [Darkness,Darkness] Hungry Jaws 120+ — If this Pokémon has any damage counters on it, this attack does 150 more damage.",Grass ×2,,0,PFL,Phantasmal Flames,61,Double Rare,I,"Mega Evolution ex Rule: When your Mega Evolution Pokémon ex is Knocked Out, your opponent takes 3 Prize cards."
Mega Sharpedo ex,Pokémon,"Stage 1,MEGA,ex",330,Darkness,Carvanha,,"[Darkness] Greedy Fang 70 — Draw 2 cards. | [Darkness,Darkness] Hungry Jaws 120+ — If this Pokémon has any damage counters on it, this attack does 150 more damage.",Grass ×2,,0,PFL,Phantasmal Flames,113,Ultra Rare,I,"Mega Evolution ex Rule: When your Mega Evolution Pokémon ex is Knocked Out, your opponent takes 3 Prize cards."
Mega Sharpedo ex,Pokémon,"Stage 1,MEGA,ex",330,Darkness,Carvanha,,"[Darkness] Greedy Fang 70 — Draw 2 cards. | [Darkness,Darkness] Hungry Jaws 120+ — If this Pokémon has any damage counters on it, this attack does 150 more damage.",Grass ×2,,0,PFL,Phantasmal Flames,127,Special Illustration Rare,I,"Mega Evolution ex Rule: When your Mega Evolution Pokémon ex is Knocked Out, your opponent takes 3 Prize cards."
Mega Venusaur ex,Pokémon,"Stage 2,MEGA,ex",380,Grass,Ivysaur,"[Ability] Solar Transfer: As often as you like during your turn, you may use this Ability. Move a Basic Grass Energy from 1 of your Pokémon to another of your Pokémon.","[Grass,Grass,Grass,Grass] Jungle Dump 240 — Heal 30 damage from this Pokémon.",Fire ×2,,4,MEG,Mega Evolution,3,Double Rare,I,"Mega Evolution ex Rule: When your Mega Evolution Pokémon ex is Knocked Out, your opponent takes 3 Prize cards."
Mega Venusaur ex,Pokémon,"Stage 2,MEGA,ex",380,Grass,Ivysaur,"[Ability] Solar Transfer: As often as you like during your turn, you may use this Ability. Move a Basic Grass Energy from 1 of your Pokémon to another of your Pokémon.","[Grass,Grass,Grass,Grass] Jungle Dump 240 — Heal 30 damage from this Pokémon.",Fire ×2,,4,MEG,Mega Evolution,155,Ultra Rare,I,"Mega Evolution ex Rule: When your Mega Evolution Pokémon ex is Knocked Out, your opponent takes 3 Prize cards."
Mega Venusaur ex,Pokémon,"Stage 2,MEGA,ex",380,Grass,Ivysaur,"[Ability] Solar Transfer: As often as you like during your turn, you may use this Ability. Move a Basic Grass Energy from 1 of your Pokémon to another of your Pokémon.","[Grass,Grass,Grass,Grass] Jungle Dump 240 — Heal 30 damage from this Pokémon.",Fire ×2,,4,MEG,Mega Evolution,177,Special Illustration Rare,I,"Mega Evolution ex Rule: When your Mega Evolution Pokémon ex is Knocked Out, your opponent takes 3 Prize cards."
Meganium,Pokémon,Stage 2,160,Grass,Bayleef,[Ability] Wild Growth: Each Basic Grass Energy attached to all of your Pokémon provides GrassGrass Energy. The effect of Wild Growth doesn't stack.,"[Grass,Grass,Colorless,Colorless] Solar Beam 140",Fire ×2,,2,MEG,Mega Evolution,10,Rare,I,
Melmetal,Pokémon,Stage 1,160,Metal,Meltan,,"[Metal,Metal,Colorless] Hammer In 120 | [Metal,Metal,Metal,Metal,Colorless] Iron Bash 230",Fire ×2,Grass -30,4,TEF,Temporal Forces,117,Rare,H,
Melmetal,Pokémon,Stage 1,160,Metal,Meltan,,"[Colorless,Colorless] Wrack Down 50 | [Metal,Colorless,Colorless] Reforged Axe 250 — Before doing damage, discard all Pokémon Tools from this Pokémon. If you can't discard any, this attack does nothing.",Fire ×2,Grass -30,3,SCR,Stellar Crown,104,Rare,H,
Melmetal ex,Pokémon,"Stage 1,ex",300,Metal,Meltan,,"[Metal] Metal-bolize — Search your deck for up to 2 Basic Metal Energy cards and attach them to this Pokémon. Then, shuffle your deck. | [Colorless,Colorless,Colorless,Colorless] Full Metal Knuckle 90+ — This attack does 30 more damage for each Metal Energy attached to this Pokémon.",Fire ×2,Grass -30,4,OBF,Obsidian Flames,153,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Melmetal ex,Pokémon,"Stage 1,ex",280,Metal,Meltan,,"[Metal,Metal,Colorless,Colorless] Iron Swing 100× — Flip 2 coins. This attack does 100 damage for each heads.",Fire ×2,Grass -30,3,SCR,Stellar Crown,105,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Melmetal ex,Pokémon,"Stage 1,ex",300,Metal,Meltan,,"[Metal] Metal-bolize — Search your deck for up to 2 Basic Metal Energy cards and attach them to this Pokémon. Then, shuffle your deck. | [Colorless,Colorless,Colorless,Colorless] Full Metal Knuckle 90+ — This attack does 30 more damage for each Metal Energy attached to this Pokémon.",Fire ×2,Grass -30,4,PR-SV,Scarlet & Violet Black Star Promos,104,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Meloetta,Pokémon,Basic,90,Psychic,,,"[Psychic] Soothing Melody — Heal 120 damage from 1 of your Benched Psychic Pokémon. | [Psychic,Colorless] Magical Shot 50",Darkness ×2,Fighting -30,1,PFL,Phantasmal Flames,40,Uncommon,I,
Meloetta ex,Pokémon,"Basic,ex",200,Psychic,,"[Ability] Debut Performance: If you go first, this Pokémon can use attacks during your first turn.","[Psychic] Echoed Voice 30 — During your next turn, this Pokémon's Echoed Voice attack does 80 more damage (before applying Weakness and Resistance).",Darkness ×2,Fighting -30,1,BLK,Black Bolt,44,Double Rare,I,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Meloetta ex,Pokémon,"Basic,ex",200,Psychic,,"[Ability] Debut Performance: If you go first, this Pokémon can use attacks during your first turn.","[Psychic] Echoed Voice 30 — During your next turn, this Pokémon's Echoed Voice attack does 80 more damage (before applying Weakness and Resistance).",Darkness ×2,Fighting -30,1,BLK,Black Bolt,159,Ultra Rare,I,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Meloetta ex,Pokémon,"Basic,ex",200,Psychic,,"[Ability] Debut Performance: If you go first, this Pokémon can use attacks during your first turn.","[Psychic] Echoed Voice 30 — During your next turn, this Pokémon's Echoed Voice attack does 80 more damage (before applying Weakness and Resistance).",Darkness ×2,Fighting -30,1,BLK,Black Bolt,167,Special Illustration Rare,I,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Meltan,Pokémon,Basic,70,Metal,,,[Metal] Melt 20,Fire ×2,Grass -30,1,OBF,Obsidian Flames,152,Common,G,
Meltan,Pokémon,Basic,80,Metal,,,"[Metal,Metal] Headbutt 50",Fire ×2,Grass -30,3,TEF,Temporal Forces,116,Common,H,
Meltan,Pokémon,Basic,80,Metal,,,"[Metal,Metal] Headbutt 50",Fire ×2,Grass -30,3,TEF,Temporal Forces,179,Illustration Rare,H,
Meltan,Pokémon,Basic,60,Metal,,,"[Metal] Stampede 10 | [Metal,Colorless,Colorless] Beam 40",Fire ×2,Grass -30,1,SCR,Stellar Crown,102,Common,H,
Meltan,Pokémon,Basic,70,Metal,,,"[Metal] Knickknack Carrying — Search your deck for a Pokémon Tool card, reveal it, and put it into your hand. Then, shuffle your deck. | [Metal,Colorless] Ram 30",Fire ×2,Grass -30,1,SCR,Stellar Crown,103,Common,H,
Meowscarada,Pokémon,Stage 2,160,Grass,Floragato,,"[Colorless] Trick Cape 40 — You may put an Energy attached to your opponent's Active Pokémon into their hand. | [Grass,Colorless] Flower Blast 130",Fire ×2,,1,SVI,Scarlet & Violet,15,Rare,G,
Meowscarada,Pokémon,Stage 2,160,Grass,Floragato,"[Ability] Showtime: Once during your turn, if this Pokémon is on your Bench, you may switch it with your Active Pokémon.","[Colorless,Colorless] Rising Bloom 90+ — If your opponent's Active Pokémon is a Pokémon ex, this attack does 90 more damage.",Fire ×2,,1,JTG,Journey Together,18,Rare,I,
Meowscarada ex,Pokémon,"Stage 2,ex",310,Grass,Floragato,"[Ability] Bouquet Magic: You must discard a Basic Grass Energy card from your hand in order to use this Ability. Once during your turn, you may put 3 damage counters on 1 of your opponent's Benched Pokémon.","[Colorless,Colorless] Scratching Nails 100+ — If your opponent's Active Pokémon already has any damage counters on it, this attack does 120 more damage.",Fire ×2,,2,PAL,Paldea Evolved,15,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Meowscarada ex,Pokémon,"Stage 2,ex",310,Grass,Floragato,"[Ability] Bouquet Magic: You must discard a Basic Grass Energy card from your hand in order to use this Ability. Once during your turn, you may put 3 damage counters on 1 of your opponent's Benched Pokémon.","[Colorless,Colorless] Scratching Nails 100+ — If your opponent's Active Pokémon already has any damage counters on it, this attack does 120 more damage.",Fire ×2,,2,PAL,Paldea Evolved,231,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Meowscarada ex,Pokémon,"Stage 2,ex",310,Grass,Floragato,"[Ability] Bouquet Magic: You must discard a Basic Grass Energy card from your hand in order to use this Ability. Once during your turn, you may put 3 damage counters on 1 of your opponent's Benched Pokémon.","[Colorless,Colorless] Scratching Nails 100+ — If your opponent's Active Pokémon already has any damage counters on it, this attack does 120 more damage.",Fire ×2,,2,PAL,Paldea Evolved,256,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Meowscarada ex,Pokémon,"Stage 2,ex",310,Grass,Floragato,"[Ability] Bouquet Magic: You must discard a Basic Grass Energy card from your hand in order to use this Ability. Once during your turn, you may put 3 damage counters on 1 of your opponent's Benched Pokémon.","[Colorless,Colorless] Scratching Nails 100+ — If your opponent's Active Pokémon already has any damage counters on it, this attack does 120 more damage.",Fire ×2,,2,PAL,Paldea Evolved,271,Hyper Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Meowscarada ex,Pokémon,"Stage 2,ex",310,Grass,Floragato,"[Ability] Bouquet Magic: You must discard a Basic Grass Energy card from your hand in order to use this Ability. Once during your turn, you may put 3 damage counters on 1 of your opponent's Benched Pokémon.","[Colorless,Colorless] Scratching Nails 100+ — If your opponent's Active Pokémon already has any damage counters on it, this attack does 120 more damage.",Fire ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,33,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Meowscarada ex,Pokémon,"Stage 2,ex",310,Grass,Floragato,"[Ability] Bouquet Magic: You must discard a Basic Grass Energy card from your hand in order to use this Ability. Once during your turn, you may put 3 damage counters on 1 of your opponent's Benched Pokémon.","[Colorless,Colorless] Scratching Nails 100+ — If your opponent's Active Pokémon already has any damage counters on it, this attack does 120 more damage.",Fire ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,78,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Meowstic,Pokémon,Stage 1,90,Psychic,Espurr,"[Ability] Beckoning Tail: You must discard a Chill Teaser Toy card from your hand in order to use this Ability. Once during your turn, you may switch in 1 of your opponent's Benched Pokémon to the Active Spot.","[Psychic,Colorless,Colorless] Psyshot 80",Darkness ×2,Fighting -30,1,SSP,Surging Sparks,85,Uncommon,H,
Meowth,Pokémon,Basic,70,Colorless,,,"[Colorless,Colorless] Fury Swipes 20× — Flip 3 coins. This attack does 20 damage for each heads.",Fighting ×2,,1,PFL,Phantasmal Flames,106,Illustration Rare,H,
Meowth,Pokémon,Basic,70,Colorless,,,"[Colorless] Come Here Right Meow — Flip a coin. If heads, switch in 1 of your opponent's Benched Pokémon to the Active Spot. | [Colorless,Colorless] Dig Claws 20",Fighting ×2,,1,MEW,151,52,Common,G,
Meowth,Pokémon,Basic,70,Colorless,,,"[Colorless,Colorless] Fury Swipes 20× — Flip 3 coins. This attack does 20 damage for each heads.",Fighting ×2,,1,SFA,Shrouded Fable,48,Common,H,
Mesprit,Pokémon,Basic,70,Psychic,,,"[Colorless] Full Heart — Attach up to 2 Basic Psychic Energy cards from your hand to your Pokémon in any way you like. | [Psychic,Psychic] Guardian Burst 160 — If you don't have Uxie and Azelf on your Bench, this attack does nothing.",Darkness ×2,Fighting -30,1,SSP,Surging Sparks,79,Common,H,
Mesprit,Pokémon,Basic,70,Psychic,,,"[Colorless] Full Heart — Attach up to 2 Basic Psychic Energy cards from your hand to your Pokémon in any way you like. | [Psychic,Psychic] Guardian Burst 160 — If you don't have Uxie and Azelf on your Bench, this attack does nothing.",Darkness ×2,Fighting -30,1,SSP,Surging Sparks,204,Illustration Rare,H,
Metagross,Pokémon,Stage 2,180,Metal,Metang,,"[Metal] Meteor Mash 60 — During your next turn, this Pokémon's Meteor Mash attack does 60 more damage (before applying Weakness and Resistance). | [Metal,Colorless,Colorless,Colorless] Luster Blast 200 — Discard 2 Energy from this Pokémon.",Fire ×2,Grass -30,3,TEF,Temporal Forces,115,Uncommon,H,
Metagross,Pokémon,Stage 2,180,Metal,Metang,,"[Metal] Meteor Mash 60 — During your next turn, this Pokémon's Meteor Mash attack does 60 more damage (before applying Weakness and Resistance). | [Metal,Colorless,Colorless,Colorless] Luster Blast 200 — Discard 2 Energy from this Pokémon.",Fire ×2,Grass -30,3,TEF,Temporal Forces,178,Illustration Rare,H,
Metagross,Pokémon,Stage 2,170,Psychic,Metang,,"[Psychic] Wrack Down 60 | [Psychic,Psychic] Conjoined Beams 130+ — If Beldum and Metang are on your Bench, this attack does 150 more damage.",Darkness ×2,Fighting -30,3,JTG,Journey Together,63,Rare,I,
Metang,Pokémon,Stage 1,100,Metal,Beldum,"[Ability] Metal Maker: Once during your turn, you may look at the top 4 cards of your deck and attach any number of Basic Metal Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards and put them on the bottom of your deck.","[Metal,Colorless,Colorless] Beam 60",Fire ×2,Grass -30,2,TEF,Temporal Forces,114,Common,H,
Metang,Pokémon,Stage 1,100,Psychic,Beldum,,"[Psychic] Psypunch 30 | [Psychic,Psychic] Zen Headbutt 50",Darkness ×2,Fighting -30,2,JTG,Journey Together,62,Common,I,
Metang,Pokémon,Stage 1,100,Metal,Beldum,"[Ability] Metal Maker: Once during your turn, you may look at the top 4 cards of your deck and attach any number of Basic Metal Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards and put them on the bottom of your deck.","[Metal,Colorless,Colorless] Beam 60",Fire ×2,Grass -30,2,PR-SV,Scarlet & Violet Black Star Promos,90,Promo,H,
Metapod,Pokémon,Stage 1,90,Grass,Caterpie,,"[Grass] Tackle 20 | [Colorless,Colorless] Defensive Posture — Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokémon by attacks.",Fire ×2,,3,MEW,151,11,Common,G,
Metapod,Pokémon,Stage 1,90,Grass,Caterpie,,"[Grass] Harden — During your opponent's next turn, prevent all damage done to this Pokémon by attacks if that damage is 60 or less.",Fire ×2,,3,JTG,Journey Together,2,Common,I,
Mew ex,Pokémon,"Basic,ex",180,Psychic,,"[Ability] Restart: Once during your turn, you may draw cards until you have 3 cards in your hand.","[Colorless,Colorless,Colorless] Genome Hacking — Choose 1 of your opponent's Active Pokémon's attacks and use it as this attack.",Darkness ×2,Fighting -30,0,MEW,151,151,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Mew ex,Pokémon,"Basic,ex",180,Psychic,,"[Ability] Restart: Once during your turn, you may draw cards until you have 3 cards in your hand.","[Colorless,Colorless,Colorless] Genome Hacking — Choose 1 of your opponent's Active Pokémon's attacks and use it as this attack.",Darkness ×2,Fighting -30,0,MEW,151,193,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Mew ex,Pokémon,"Basic,ex",180,Psychic,,"[Ability] Restart: Once during your turn, you may draw cards until you have 3 cards in your hand.","[Colorless,Colorless,Colorless] Genome Hacking — Choose 1 of your opponent's Active Pokémon's attacks and use it as this attack.",Darkness ×2,Fighting -30,0,MEW,151,205,Hyper Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Mew ex,Pokémon,"Basic,ex",180,Psychic,,"[Ability] Restart: Once during your turn, you may draw cards until you have 3 cards in your hand.","[Colorless,Colorless,Colorless] Genome Hacking — Choose 1 of your opponent's Active Pokémon's attacks and use it as this attack.",Darkness ×2,Fighting -30,0,PAF,Paldean Fates,216,Shiny Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Mew ex,Pokémon,"Basic,ex",180,Psychic,,"[Ability] Restart: Once during your turn, you may draw cards until you have 3 cards in your hand.","[Colorless,Colorless,Colorless] Genome Hacking — Choose 1 of your opponent's Active Pokémon's attacks and use it as this attack.",Darkness ×2,Fighting -30,0,PAF,Paldean Fates,232,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Mew ex,Pokémon,"Basic,ex",180,Psychic,,"[Ability] Restart: Once during your turn, you may draw cards until you have 3 cards in your hand.","[Colorless,Colorless,Colorless] Genome Hacking — Choose 1 of your opponent's Active Pokémon's attacks and use it as this attack.",Darkness ×2,Fighting -30,0,PR-SV,Scarlet & Violet Black Star Promos,53,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Mewtwo,Pokémon,Basic,130,Psychic,,,"[Colorless,Colorless] Reflective Barrier 20 — During your opponent's next turn, if this Pokémon is damaged by an attack (even if it is Knocked Out), put damage counters on the Attacking Pokémon equal to the damage done to this Pokémon. | [Psychic,Psychic,Colorless] Psyslash 130 — Discard 2 Energy from this Pokémon.",Darkness ×2,Fighting -30,2,MEW,151,150,Rare,G,
Mewtwo,Pokémon,Basic,130,Psychic,,,"[Psychic,Psychic,Colorless] Super Psy Bolt 100",Darkness ×2,Fighting -30,2,SCR,Stellar Crown,59,Uncommon,H,
Mewtwo,Pokémon,Basic,130,Psychic,,,"[Colorless,Colorless] Reflective Barrier 20 — During your opponent's next turn, if this Pokémon is damaged by an attack (even if it is Knocked Out), put damage counters on the Attacking Pokémon equal to the damage done to this Pokémon. | [Psychic,Psychic,Colorless] Psyslash 130 — Discard 2 Energy from this Pokémon.",Darkness ×2,Fighting -30,2,PR-SV,Scarlet & Violet Black Star Promos,52,Promo,G,
Mewtwo ex,Pokémon,"Basic,Tera,ex",230,Lightning,,,"[Psychic] Transfer Charge — Attach up to 2 Basic Psychic Energy cards from your discard pile to your Pokémon in any way you like. | [Psychic,Psychic] Photon Kinesis 10+ — This attack does 30 more damage for each Psychic Energy attached to all of your Pokémon.",Fighting ×2,,2,PAR,Paradox Rift,58,Double Rare,G,"Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Mienfoo,Pokémon,Basic,60,Fighting,,,[Fighting] Kick 20,Psychic ×2,,1,WHT,White Flare,52,Common,I,
Mienfoo,Pokémon,Basic,60,Fighting,,,[Fighting] Kick 20,Psychic ×2,,1,WHT,White Flare,133,Illustration Rare,I,
Mienfoo,Pokémon,Basic,60,Fighting,,,"[Fighting] Low Kick 10 | [Colorless,Colorless] Beatdown 20",Psychic ×2,,1,PAR,Paradox Rift,96,Common,G,
Mienfoo,Pokémon,Basic,60,Fighting,,,[Fighting] Knock Off 10 — Discard a random card from your opponent's hand.,Psychic ×2,,1,SCR,Stellar Crown,83,Common,H,
