name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Wellspring Mask Ogerpon ex,Pokémon,"Basic,Tera,ex",210,Water,,,"[Colorless] Sob 20 — During your opponent's next turn, the Defending Pokémon can't retreat. | [Water,Colorless,Colorless] Torrential Pump 100 — You may shuffle 3 Energy attached to this Pokémon into your deck. If you do, this attack also does 120 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Lightning ×2,,1,PRE,Prismatic Evolutions,27,Double Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Wellspring Mask Ogerpon ex,Pokémon,"Basic,Tera,ex",210,Water,,,"[Colorless] Sob 20 — During your opponent's next turn, the Defending Pokémon can't retreat. | [Water,Colorless,Colorless] Torrential Pump 100 — You may shuffle 3 Energy attached to this Pokémon into your deck. If you do, this attack also does 120 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Lightning ×2,,1,PRE,Prismatic Evolutions,152,Special Illustration Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Whimsicott,Pokémon,Stage 1,90,Psychic,Cottonee,,[Psychic] Fairy Wind 50,Metal ×2,,0,PAF,Paldean Fates,35,Uncommon,G,
Whimsicott,Pokémon,Stage 1,100,Grass,Cottonee,"[Ability] Wafting Heal: When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may heal all damage from your Active Grass Pokémon. If you healed any damage in this way, discard all Energy from that Pokémon.",[Grass] Seed Bomb 40,Fire ×2,,1,TEF,Temporal Forces,15,Rare,H,
Whimsicott,Pokémon,Stage 1,100,Grass,Cottonee,"[Ability] Wafting Heal: When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may heal all damage from your Active Grass Pokémon. If you healed any damage in this way, discard all Energy from that Pokémon.",[Grass] Seed Bomb 40,Fire ×2,,1,PRE,Prismatic Evolutions,8,Rare,H,
Whimsicott ex,Pokémon,"Stage 1,ex",230,Grass,Cottonee,,"[Grass] Energy Gift — Search your deck for up to 3 Basic Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck. | [Grass] Wondrous Cotton 50× — Your opponent reveals their hand. This attack does 50 damage for each Trainer card you find there.",Fire ×2,,0,WHT,White Flare,5,Double Rare,I,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Whimsicott ex,Pokémon,"Stage 1,ex",230,Grass,Cottonee,,"[Grass] Energy Gift — Search your deck for up to 3 Basic Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck. | [Grass] Wondrous Cotton 50× — Your opponent reveals their hand. This attack does 50 damage for each Trainer card you find there.",Fire ×2,,0,WHT,White Flare,157,Ultra Rare,I,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Whimsicott ex,Pokémon,"Stage 1,ex",230,Grass,Cottonee,,"[Grass] Energy Gift — Search your deck for up to 3 Basic Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck. | [Grass] Wondrous Cotton 50× — Your opponent reveals their hand. This attack does 50 damage for each Trainer card you find there.",Fire ×2,,0,WHT,White Flare,165,Special Illustration Rare,I,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Whirlipede,Pokémon,Stage 1,100,Darkness,Venipede,,"[Darkness] Poison Ring — Your opponent's Active Pokémon is now Poisoned. During your opponent's next turn, the Defending Pokémon can't retreat. | [Darkness,Colorless,Colorless] Spinning Attack 60",Fighting ×2,,3,TWM,Twilight Masquerade,116,Common,H,
Whirlipede,Pokémon,Stage 1,100,Darkness,Venipede,,"[Colorless] Venoshock 30+ — If your opponent's Active Pokémon is Poisoned, this attack does 60 more damage.",Fighting ×2,,3,BLK,Black Bolt,55,Common,I,
Whirlipede,Pokémon,Stage 1,100,Darkness,Venipede,,"[Colorless] Venoshock 30+ — If your opponent's Active Pokémon is Poisoned, this attack does 60 more damage.",Fighting ×2,,3,BLK,Black Bolt,133,Illustration Rare,I,
Whiscash,Pokémon,Stage 1,140,Fighting,Barboach,,"[Fighting] Raging and Rocking — For each Fighting Energy attached to this Pokémon, discard the top card of your opponent's deck. | [Fighting,Fighting,Colorless,Colorless] Land Crush 140",Grass ×2,,3,OBF,Obsidian Flames,109,Uncommon,G,
Whismur,Pokémon,Basic,70,Colorless,,,[Colorless] Push Down 10 — Switch out your opponent's Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.),Fighting ×2,,2,PAR,Paradox Rift,148,Common,G,
Wigglytuff,Pokémon,Stage 1,120,Colorless,Jigglypuff,,"[Colorless,Colorless] Round 40× — This attack does 40 damage for each of your Pokémon in play that has the Round attack. | [Colorless,Colorless,Colorless] Seismic Toss 100",Fighting ×2,,2,PFL,Phantasmal Flames,77,Uncommon,I,
Wigglytuff,Pokémon,Stage 1,120,Colorless,Jigglypuff,,"[Colorless,Colorless] Round 40× — This attack does 40 damage for each of your Pokémon in play that has the Round attack. | [Colorless,Colorless,Colorless] Seismic Toss 100",Fighting ×2,,2,PFL,Phantasmal Flames,105,Illustration Rare,I,
Wigglytuff,Pokémon,Stage 1,110,Psychic,Jigglypuff,"[Ability] Balloon Therapy: Once during your turn, you may attach a Therapeutic Energy card from your hand to 1 of your Pokémon.","[Psychic,Colorless,Colorless] Magical Shot 100",Metal ×2,,2,PAL,Paldea Evolved,84,Rare,G,
Wigglytuff,Pokémon,Stage 1,110,Psychic,Jigglypuff,"[Ability] Balloon Therapy: Once during your turn, you may attach a Therapeutic Energy card from your hand to 1 of your Pokémon.","[Psychic,Colorless,Colorless] Magical Shot 100",Metal ×2,,2,PAF,Paldean Fates,147,Shiny Rare,G,
Wigglytuff ex,Pokémon,"Stage 1,ex",250,Colorless,Jigglypuff,"[Ability] Expanding Body: If this Pokémon has any Special Energy attached, it gets +100 HP.","[Colorless,Colorless,Colorless] Friend Tackle 90+ — If you played a Supporter card from your hand during this turn, this attack does 90 more damage.",Fighting ×2,,3,MEW,151,40,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Wigglytuff ex,Pokémon,"Stage 1,ex",250,Colorless,Jigglypuff,"[Ability] Expanding Body: If this Pokémon has any Special Energy attached, it gets +100 HP.","[Colorless,Colorless,Colorless] Friend Tackle 90+ — If you played a Supporter card from your hand during this turn, this attack does 90 more damage.",Fighting ×2,,3,MEW,151,187,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Wigglytuff ex,Pokémon,"Stage 1,ex",250,Colorless,Jigglypuff,"[Ability] Expanding Body: If this Pokémon has any Special Energy attached, it gets +100 HP.","[Colorless,Colorless,Colorless] Friend Tackle 90+ — If you played a Supporter card from your hand during this turn, this attack does 90 more damage.",Fighting ×2,,3,PAF,Paldean Fates,222,Shiny Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Wiglett,Pokémon,Basic,50,Water,,,"[Water] Twisting Strike 10 — Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lightning ×2,,1,SVI,Scarlet & Violet,55,Common,G,
Wiglett,Pokémon,Basic,60,Water,,,"[Colorless] Dig a Little — Flip a coin. If heads, discard the top card of your opponent's deck. | [Colorless,Colorless] Ram 20",Lightning ×2,,1,SVI,Scarlet & Violet,56,Common,G,
Wiglett,Pokémon,Basic,50,Water,,,"[Water] Twisting Strike 10 — Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lightning ×2,,1,SVI,Scarlet & Violet,206,Illustration Rare,G,
Wiglett,Pokémon,Basic,60,Water,,,[Water] Rain Splash 10,Lightning ×2,,1,OBF,Obsidian Flames,58,Common,G,
Wiglett,Pokémon,Basic,50,Water,,,[Water] Fury Headbutt 10× — Flip 3 coins. This attack does 10 damage for each heads.,Lightning ×2,,1,PAR,Paradox Rift,51,Common,G,
Wiglett,Pokémon,Basic,60,Water,,,"[Water,Colorless] Vibration 30",Lightning ×2,,1,PAR,Paradox Rift,52,Common,G,
Wiglett,Pokémon,Basic,50,Water,,,"[Water] Twisting Strike 10 — Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lightning ×2,,1,PAF,Paldean Fates,121,Shiny Rare,G,
Wiglett,Pokémon,Basic,60,Water,,,"[Water] Lucky Find — Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck. | [Water,Water] Aqua Bomb 40 — This Pokémon also does 20 damage to itself.",Lightning ×2,,1,TEF,Temporal Forces,47,Common,H,
Wimpod,Pokémon,Basic,70,Water,,,"[Water] Hide — Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon. | [Water,Colorless] Gnaw 20",Lightning ×2,,2,PAR,Paradox Rift,47,Common,G,
Wimpod,Pokémon,Basic,70,Water,,,"[Colorless] Sneaky Snacking — Flip a coin. If heads, discard a random card from your opponent's hand. | [Water,Colorless,Colorless] Ram 30",Lightning ×2,,2,PAR,Paradox Rift,48,Common,G,
Wimpod,Pokémon,Basic,70,Water,,,"[Colorless] Sneaky Snacking — Flip a coin. If heads, discard a random card from your opponent's hand. | [Water,Colorless,Colorless] Ram 30",Lightning ×2,,2,PAR,Paradox Rift,191,Illustration Rare,G,
Wingull,Pokémon,Basic,70,Colorless,,,"[Colorless,Colorless] Gust 30",Lightning ×2,Fighting -30,1,PAL,Paldea Evolved,158,Common,G,
Wingull,Pokémon,Basic,70,Colorless,,,"[Colorless,Colorless] Gust 30",Lightning ×2,Fighting -30,1,PAF,Paldean Fates,203,Shiny Rare,G,
Wingull,Pokémon,Basic,60,Water,,,[Colorless] Flap 20,Lightning ×2,Fighting -30,1,JTG,Journey Together,38,Common,H,
Wo-Chien,Pokémon,Basic,130,Grass,,,"[Grass] Leaf Bringer — Attach up to 2 Basic Grass Energy cards from your discard pile to 1 of your Pokémon. | [Grass,Grass,Grass,Colorless] Binding Greed 140 — During your opponent's next turn, attacks used by the Defending Pokémon cost ColorlessColorless more.",Fire ×2,,3,PAR,Paradox Rift,18,Rare,G,
Wo-Chien,Pokémon,Basic,130,Grass,,,"[Grass,Colorless] Hazardous Greed 20 — If there are 3 or fewer cards in your deck, this attack also does 120 damage to 2 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Grass,Grass,Colorless] Entangling Whip 130 — Discard the top 3 cards of your deck.",Fire ×2,,3,SSP,Surging Sparks,15,Uncommon,H,
Wo-Chien ex,Pokémon,"Basic,ex",230,Grass,,,"[Grass,Grass,Colorless] Covetous Ivy — This attack does 60 damage to 1 of your opponent's Benched Pokémon for each Prize card your opponent has taken. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Grass,Grass,Grass,Colorless] Forest Blast 220",Fire ×2,,4,PAL,Paldea Evolved,27,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Wo-Chien ex,Pokémon,"Basic,ex",230,Grass,,,"[Grass,Grass,Colorless] Covetous Ivy — This attack does 60 damage to 1 of your opponent's Benched Pokémon for each Prize card your opponent has taken. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Grass,Grass,Grass,Colorless] Forest Blast 220",Fire ×2,,4,PAL,Paldea Evolved,232,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Wo-Chien ex,Pokémon,"Basic,ex",230,Grass,,,"[Grass,Grass,Colorless] Covetous Ivy — This attack does 60 damage to 1 of your opponent's Benched Pokémon for each Prize card your opponent has taken. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Grass,Grass,Grass,Colorless] Forest Blast 220",Fire ×2,,4,PAL,Paldea Evolved,257,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Wo-Chien ex,Pokémon,"Basic,ex",230,Grass,,,"[Grass,Grass,Colorless] Covetous Ivy — This attack does 60 damage to 1 of your opponent's Benched Pokémon for each Prize card your opponent has taken. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Grass,Grass,Grass,Colorless] Forest Blast 220",Fire ×2,,4,PAF,Paldean Fates,240,Hyper Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Woobat,Pokémon,Basic,60,Psychic,,,[Colorless] Heart Stamp 10,Lightning ×2,Fighting -30,1,WHT,White Flare,36,Common,I,
Woobat,Pokémon,Basic,60,Psychic,,,[Colorless] Heart Stamp 10,Lightning ×2,Fighting -30,1,WHT,White Flare,119,Illustration Rare,I,
Woobat,Pokémon,Basic,60,Psychic,,,[Psychic] Reckless Charge 30 — This Pokémon also does 10 damage to itself.,Lightning ×2,Fighting -30,1,PAF,Paldean Fates,32,Common,G,
Wooloo,Pokémon,Basic,70,Colorless,,,"[Colorless,Colorless] Knock Over 30 — You may discard a Stadium in play.",Fighting ×2,,1,SCR,Stellar Crown,124,Common,H,
Wooper,Pokémon,Basic,60,Water,,,[Water] Scoop Water — Shuffle up to 3 Basic Water Energy cards from your discard pile into your deck. | [Water] Headbutt 10,Lightning ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,155,Promo,H,
Wugtrio,Pokémon,Stage 1,90,Water,Wiglett,,"[Water] Headbutt 30 | [Colorless,Colorless,Colorless] Undersea Tunnel — Flip 3 coins. For each heads, discard the top 3 cards of your opponent's deck.",Lightning ×2,,2,SVI,Scarlet & Violet,57,Uncommon,G,
Wugtrio,Pokémon,Stage 1,90,Water,Wiglett,,"[Water] Entwining Entrapment 50 — During your opponent's next turn, the Defending Pokémon can't retreat.",Lightning ×2,,1,OBF,Obsidian Flames,59,Uncommon,G,
Wugtrio,Pokémon,Stage 1,90,Water,Wiglett,"[Ability] Suddenly Select: When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may search your deck for up to 3 Pokémon Tool cards, reveal them, and put them into your hand. Then, shuffle your deck.","[Water,Water] Triple Whip 70× — Flip 3 coins. This attack does 70 damage for each heads.",Lightning ×2,,2,PAR,Paradox Rift,53,Uncommon,G,
Wugtrio,Pokémon,Stage 1,90,Water,Wiglett,,"[Water] Headbutt 30 | [Colorless,Colorless,Colorless] Undersea Tunnel — Flip 3 coins. For each heads, discard the top 3 cards of your opponent's deck.",Lightning ×2,,2,PAF,Paldean Fates,122,Shiny Rare,G,
Wugtrio,Pokémon,Stage 1,90,Water,Wiglett,,"[Water] Headbutt 30 | [Colorless,Colorless,Colorless] Undersea Tunnel — Flip 3 coins. For each heads, discard the top 3 cards of your opponent's deck.",Lightning ×2,,2,PAF,Paldean Fates,224,Illustration Rare,G,
