name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Golisopod ex,Pokémon,"Stage 1,ex",270,Water,Wimpod,,"[Colorless,Colorless] Aqua Blade 70 | [Water,Colorless,Colorless] Swing and Skedaddle 170 — Discard an Energy from this Pokémon. If you do, switch it with 1 of your Benched Pokémon.",Lightning ×2,,3,PAR,Paradox Rift,246,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Golurk,Pokémon,Stage 1,160,Fighting,Golett,,"[Fighting] Iron Defense — Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokémon by attacks. | [Colorless,Colorless,Colorless,Colorless] Fighting Fist 120+ — If your opponent's Active Pokémon is a Pokémon ex or Pokémon V, this attack does 120 more damage.",Grass ×2,,4,TEF,Temporal Forces,88,Uncommon,H,
Golurk,Pokémon,Stage 1,160,Psychic,Golett,,"[Colorless,Colorless,Colorless] Double Smash 80× — Flip 2 coins. This attack does 80 damage for each heads. | [Psychic,Psychic,Colorless,Colorless,Colorless] Golurk Hammer 200",Darkness ×2,Fighting -30,4,BLK,Black Bolt,43,Uncommon,I,
Golurk,Pokémon,Stage 1,160,Psychic,Golett,,"[Colorless,Colorless,Colorless] Double Smash 80× — Flip 2 coins. This attack does 80 damage for each heads. | [Psychic,Psychic,Colorless,Colorless,Colorless] Golurk Hammer 200",Darkness ×2,Fighting -30,4,BLK,Black Bolt,123,Illustration Rare,I,
Gorebyss,Pokémon,Stage 1,90,Water,Clamperl,,"[Water] Crescendo Wave 30× — This attack does 30 damage for each Water Energy attached to this Pokémon. Before doing damage, you may attach any number of Basic Water Energy cards from your hand to this Pokémon.",Lightning ×2,,1,DRI,Destined Rivals,56,Rare,I,
Gossifleur,Pokémon,Basic,60,Grass,,,[Colorless] Double Spin 10× — Flip 2 coins. This attack does 10 damage for each heads.,Fire ×2,,1,SCR,Stellar Crown,10,Common,H,
Gothita,Pokémon,Basic,70,Psychic,,,[Psychic] Super Psy Bolt 20,Darkness ×2,Fighting -30,1,WHT,White Flare,41,Common,I,
Gothita,Pokémon,Basic,70,Psychic,,,[Psychic] Super Psy Bolt 20,Darkness ×2,Fighting -30,1,WHT,White Flare,124,Illustration Rare,I,
Gothita,Pokémon,Basic,70,Psychic,,,"[Colorless] Pound 10 | [Psychic,Colorless] Eerie Wave 20 — Your opponent's Active Pokémon is now Confused.",Darkness ×2,Fighting -30,1,PAL,Paldea Evolved,90,Common,G,
Gothitelle,Pokémon,Stage 2,150,Psychic,Gothorita,"[Ability] Distorted Future: Once during your turn, if this Pokémon is in the Active Spot, you may have your opponent shuffle their hand into their deck and draw 3 cards.","[Psychic,Colorless] Synchro Shot 90+ — If you have the same number of cards in your hand as your opponent, this attack does 90 more damage.",Darkness ×2,Fighting -30,2,WHT,White Flare,43,Rare,I,
Gothitelle,Pokémon,Stage 2,150,Psychic,Gothorita,"[Ability] Read the Stars: Once during your turn, you may look at the top 2 cards of your opponent's deck and put 1 of them back. Put the other card on the bottom of their deck.","[Psychic,Colorless] Psych Out 120 — Discard a random card from your opponent's hand.",Darkness ×2,Fighting -30,2,PAL,Paldea Evolved,92,Uncommon,G,
Gothorita,Pokémon,Stage 1,90,Psychic,Gothita,,"[Psychic] Fortunate Eye — Look at the top 5 cards of your opponent's deck and put them back in any order. | [Psychic,Colorless] Psyshot 40",Darkness ×2,Fighting -30,1,WHT,White Flare,42,Common,I,
Gothorita,Pokémon,Stage 1,90,Psychic,Gothita,,"[Psychic] Fortunate Eye — Look at the top 5 cards of your opponent's deck and put them back in any order. | [Psychic,Colorless] Psyshot 40",Darkness ×2,Fighting -30,1,WHT,White Flare,125,Illustration Rare,I,
Gothorita,Pokémon,Stage 1,90,Psychic,Gothita,,"[Colorless] Mind Bend 20 — Your opponent's Active Pokémon is now Confused. | [Psychic,Colorless] Super Psy Bolt 40",Darkness ×2,Fighting -30,1,PAL,Paldea Evolved,91,Uncommon,G,
Gothorita,Pokémon,Stage 1,90,Psychic,Gothita,,"[Colorless] Mind Bend 20 — Your opponent's Active Pokémon is now Confused. | [Psychic,Colorless] Super Psy Bolt 40",Darkness ×2,Fighting -30,1,PAL,Paldea Evolved,213,Illustration Rare,G,
Gouging Fire,Pokémon,"Basic,Ancient",130,Fire,,,"[Fire] Lunge Out 30 | [Fire,Fire,Colorless] Blazing Charge 100+ — If your opponent has 4 or fewer Prize cards remaining, this attack does 70 more damage.",Water ×2,,2,SSP,Surging Sparks,38,Rare,H,
Gouging Fire,Pokémon,"Basic,Ancient",130,Fire,,,"[Fire] Lunge Out 30 | [Fire,Fire,Colorless] Blazing Charge 100+ — If your opponent has 4 or fewer Prize cards remaining, this attack does 70 more damage.",Water ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,151,Promo,H,
Gouging Fire ex,Pokémon,"Basic,ex,Ancient",230,Fire,,,"[Fire,Colorless] Heat Blast 60 | [Fire,Fire,Colorless] Blaze Blitz 260 — This Pokémon can't use Blaze Blitz again until it leaves the Active Spot.",Water ×2,,2,TEF,Temporal Forces,38,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Gouging Fire ex,Pokémon,"Basic,ex,Ancient",230,Fire,,,"[Fire,Colorless] Heat Blast 60 | [Fire,Fire,Colorless] Blaze Blitz 260 — This Pokémon can't use Blaze Blitz again until it leaves the Active Spot.",Water ×2,,2,TEF,Temporal Forces,188,Ultra Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Gouging Fire ex,Pokémon,"Basic,ex,Ancient",230,Fire,,,"[Fire,Colorless] Heat Blast 60 | [Fire,Fire,Colorless] Blaze Blitz 260 — This Pokémon can't use Blaze Blitz again until it leaves the Active Spot.",Water ×2,,2,TEF,Temporal Forces,204,Special Illustration Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Gouging Fire ex,Pokémon,"Basic,ex,Ancient",230,Fire,,,"[Fire,Colorless] Heat Blast 60 | [Fire,Fire,Colorless] Blaze Blitz 260 — This Pokémon can't use Blaze Blitz again until it leaves the Active Spot.",Water ×2,,2,TEF,Temporal Forces,214,Hyper Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Gouging Fire ex,Pokémon,"Basic,ex,Ancient",230,Fire,,,"[Fire,Colorless] Heat Blast 60 | [Fire,Fire,Colorless] Blaze Blitz 260 — This Pokémon can't use Blaze Blitz again until it leaves the Active Spot.",Water ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,144,Promo,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Gourgeist,Pokémon,Stage 1,110,Psychic,Pumpkaboo,"[Ability] Startling Pumpkin: If this Pokémon is Knocked Out by damage from an attack from your opponent's Pokémon, discard 2 random cards from your opponent's hand.","[Psychic,Colorless,Colorless] Shadow Bind 100 — During your opponent's next turn, the Defending Pokémon can't retreat.",Darkness ×2,Fighting -30,2,PAR,Paradox Rift,78,Uncommon,G,
Grafaiai,Pokémon,Stage 1,100,Darkness,Shroodle,,"[Darkness,Colorless] Miraculous Paint 90 — Flip a coin. If heads, choose a Special Condition. Your opponent's Active Pokémon is now affected by that Special Condition.",Fighting ×2,,1,MEG,Mega Evolution,92,Common,I,
Grafaiai,Pokémon,Stage 1,90,Darkness,Shroodle,,[Darkness] Spit Poison — Your opponent's Active Pokémon is now Poisoned. | [Darkness] Colorful Graffiti 40× — You may discard as many Basic Energy cards as you like from your hand. This attack does 40 damage for each type of Basic Energy you discarded in this way.,Fighting ×2,,1,PAL,Paldea Evolved,146,Uncommon,G,
Grafaiai,Pokémon,Stage 1,90,Darkness,Shroodle,,[Darkness] Spit Poison — Your opponent's Active Pokémon is now Poisoned. | [Darkness] Colorful Graffiti 40× — You may discard as many Basic Energy cards as you like from your hand. This attack does 40 damage for each type of Basic Energy you discarded in this way.,Fighting ×2,,1,PAL,Paldea Evolved,223,Illustration Rare,G,
Grafaiai,Pokémon,Stage 1,90,Darkness,Shroodle,,[Darkness] Spit Poison — Your opponent's Active Pokémon is now Poisoned. | [Darkness] Colorful Graffiti 40× — You may discard as many Basic Energy cards as you like from your hand. This attack does 40 damage for each type of Basic Energy you discarded in this way.,Fighting ×2,,1,PAF,Paldean Fates,190,Shiny Rare,G,
Grafaiai,Pokémon,Stage 1,100,Darkness,Shroodle,,"[Colorless] Mischievous Painting — Attach up to 3 Energy cards from your opponent's discard pile to their Pokémon in any way you like. | [Darkness,Darkness] Energized Graffiti 40× — This attack does 40 damage for each Energy attached to all of your opponent's Pokémon.",Fighting ×2,,1,SSP,Surging Sparks,121,Uncommon,H,
Grafaiai ex,Pokémon,"Stage 1,ex",250,Colorless,Shroodle,,"[Colorless] Numbing Saliva 30 — Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed. | [Colorless,Colorless,Colorless] Toxic Throw 180 — Your opponent's Active Pokémon is now Poisoned. During your next turn, this Pokémon can't use Toxic Throw.",Fighting ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,100,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Granbull,Pokémon,Stage 1,130,Psychic,Snubbull,,"[Psychic,Colorless] Bite 50 | [Psychic,Psychic,Colorless] Finishing Blow 90+ — If your opponent's Active Pokémon already has any damage counters on it, this attack does 90 more damage.",Metal ×2,,2,PFL,Phantasmal Flames,38,Uncommon,I,
Granbull,Pokémon,Stage 1,130,Psychic,Snubbull,,"[Psychic,Colorless] Confront 50 | [Psychic,Psychic,Colorless] Wild Tackle 160 — This Pokémon also does 30 damage to itself.",Metal ×2,,2,OBF,Obsidian Flames,88,Uncommon,G,
Grapploct,Pokémon,Stage 1,120,Fighting,Clobbopus,,"[Fighting] Slow-Acting Syncope 30 — At the end of your opponent's next turn, the Defending Pokémon will be Knocked Out. | [Fighting,Fighting,Colorless] Mach Cross 120",Psychic ×2,,2,PAF,Paldean Fates,52,Uncommon,G,
Grapploct,Pokémon,Stage 1,140,Fighting,Clobbopus,,"[Fighting] Chop 40 | [Fighting,Fighting,Colorless] Raging Tentacles 130 — If this Pokémon has any damage counters on it, this attack can be used for Fighting.",Psychic ×2,,3,SSP,Surging Sparks,113,Common,H,
Graveler,Pokémon,Stage 1,110,Fighting,Geodude,,"[Fighting] Rock Cannon 40× — Flip a coin until you get tails. This attack does 40 damage for each heads. | [Fighting,Colorless,Colorless] Heavy Impact 60",Grass ×2,,3,MEW,151,75,Uncommon,G,
Great Tusk,Pokémon,"Basic,Ancient",140,Fighting,,,"[Fighting,Colorless] Lunge Out 30 | [Fighting,Colorless,Colorless] Wrathful Charge 80+ — If your Benched Pokémon have any damage counters on them, this attack does 80 more damage.",Psychic ×2,,4,TEF,Temporal Forces,96,Uncommon,H,
Great Tusk,Pokémon,"Basic,Ancient",140,Fighting,,,"[Colorless,Colorless] Land Collapse — Discard the top card of your opponent's deck. If you played an Ancient Supporter card from your hand during this turn, discard 3 more cards in this way. | [Fighting,Fighting,Colorless,Colorless] Giant Tusk 160",Psychic ×2,,3,TEF,Temporal Forces,97,Uncommon,H,
Great Tusk,Pokémon,"Basic,Ancient",140,Fighting,,,"[Colorless,Colorless] Land Collapse — Discard the top card of your opponent's deck. If you played an Ancient Supporter card from your hand during this turn, discard 3 more cards in this way. | [Fighting,Fighting,Colorless,Colorless] Giant Tusk 160",Psychic ×2,,3,PRE,Prismatic Evolutions,55,Uncommon,H,
Great Tusk ex,Pokémon,"Basic,ex",250,Fighting,,,"[Fighting] Bedrock Breaker 40 — Discard a Stadium in play. | [Fighting,Fighting,Fighting] Gigantic Tusks 250 — This Pokémon also does 50 damage to itself.",Psychic ×2,,4,SVI,Scarlet & Violet,123,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Great Tusk ex,Pokémon,"Basic,ex",250,Fighting,,,"[Fighting] Bedrock Breaker 40 — Discard a Stadium in play. | [Fighting,Fighting,Fighting] Gigantic Tusks 250 — This Pokémon also does 50 damage to itself.",Psychic ×2,,4,SVI,Scarlet & Violet,230,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Great Tusk ex,Pokémon,"Basic,ex",250,Fighting,,,"[Fighting] Bedrock Breaker 40 — Discard a Stadium in play. | [Fighting,Fighting,Fighting] Gigantic Tusks 250 — This Pokémon also does 50 damage to itself.",Psychic ×2,,4,SVI,Scarlet & Violet,246,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Great Tusk ex,Pokémon,"Basic,ex,Ancient",250,Fighting,,"[Ability] Quaking Demolition: Once at the end of your turn (after your attack), if this Pokémon is in the Active Spot, you must discard the top 5 cards of your deck.","[Fighting,Colorless,Colorless,Colorless] Great Bash 260 — This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",Psychic ×2,,4,PAF,Paldean Fates,53,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Great Tusk ex,Pokémon,"Basic,ex,Ancient",250,Fighting,,"[Ability] Quaking Demolition: Once at the end of your turn (after your attack), if this Pokémon is in the Active Spot, you must discard the top 5 cards of your deck.","[Fighting,Colorless,Colorless,Colorless] Great Bash 260 — This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",Psychic ×2,,4,PR-SV,Scarlet & Violet Black Star Promos,72,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Greavard,Pokémon,Basic,80,Psychic,,,"[Psychic] Stampede 10 | [Psychic,Colorless] Take Down 40 — This Pokémon also does 10 damage to itself.",Darkness ×2,Fighting -30,3,MEG,Mega Evolution,65,Common,I,
Greavard,Pokémon,Basic,70,Psychic,,,[Psychic] Graveyard Gamboling 10× — This attack does 10 damage for each Psychic Pokémon in your discard pile.,Darkness ×2,Fighting -30,2,SVI,Scarlet & Violet,104,Common,G,
Greavard,Pokémon,Basic,80,Psychic,,,"[Colorless,Colorless] Underworld Stroll — Your opponent reveals their hand. Choose a Supporter card you find there and put it on the bottom of their deck. | [Psychic,Colorless,Colorless] Sharp Fang 30",Darkness ×2,Fighting -30,3,SVI,Scarlet & Violet,105,Common,G,
Greavard,Pokémon,Basic,70,Psychic,,,[Psychic] Graveyard Gamboling 10× — This attack does 10 damage for each Psychic Pokémon in your discard pile.,Darkness ×2,Fighting -30,2,SVI,Scarlet & Violet,214,Illustration Rare,G,
Greavard,Pokémon,Basic,70,Psychic,,,"[Psychic] Gnaw 10 | [Psychic,Colorless] Spooky Shot 20",Darkness ×2,Fighting -30,2,OBF,Obsidian Flames,99,Common,G,
Greavard,Pokémon,Basic,80,Psychic,,,"[Colorless,Colorless,Colorless] Play Rough 30+ — Flip a coin. If heads, this attack does 30 more damage.",Darkness ×2,Fighting -30,3,OBF,Obsidian Flames,100,Common,G,
Greavard,Pokémon,Basic,70,Psychic,,,[Psychic] Graveyard Gamboling 10× — This attack does 10 damage for each Psychic Pokémon in your discard pile.,Darkness ×2,Fighting -30,2,PAF,Paldean Fates,42,Common,G,
Greavard,Pokémon,Basic,80,Psychic,,,"[Colorless,Colorless] Paw Shake Punch 20 | [Psychic,Colorless,Colorless] Bite 50",Darkness ×2,Fighting -30,3,SCR,Stellar Crown,70,Common,H,
Greavard,Pokémon,Basic,70,Psychic,,,[Psychic] Graveyard Gamboling 10× — This attack does 10 damage for each Psychic Pokémon in your discard pile.,Darkness ×2,Fighting -30,2,PR-SV,Scarlet & Violet Black Star Promos,70,Promo,G,
Greedent,Pokémon,Stage 1,120,Colorless,Skwovet,,"[Colorless,Colorless] Bite 50 | [Colorless,Colorless,Colorless] Enhanced Fang 80+ — If this Pokémon has a Pokémon Tool attached, this attack does 80 more damage.",Fighting ×2,,2,SVI,Scarlet & Violet,152,Uncommon,G,
Greedent,Pokémon,Stage 1,120,Colorless,Skwovet,,"[Colorless,Colorless] Bite 50 | [Colorless,Colorless,Colorless] Enhanced Fang 80+ — If this Pokémon has a Pokémon Tool attached, this attack does 80 more damage.",Fighting ×2,,2,PAF,Paldean Fates,206,Shiny Rare,G,
Greedent,Pokémon,Stage 1,120,Colorless,Skwovet,,"[Colorless,Colorless] Gluttonous Tail 60 — Draw 2 cards.",Fighting ×2,,2,JTG,Journey Together,132,Uncommon,H,
Greedent ex,Pokémon,"Stage 1,ex,Tera",260,Colorless,Skwovet,,"[Colorless] Never Ever Enough — Look at the top 3 cards of your deck. You may put those cards into your hand. If you don't, discard those cards and draw 3 cards. | [Colorless,Colorless,Colorless] Slip 'n' Roll 210 — During your next turn, this Pokémon can't use Slip 'n' Roll.",Fighting ×2,,2,OBF,Obsidian Flames,179,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
Greninja ex,Pokémon,"Stage 2,Tera,ex",310,Fighting,Frogadier,,"[Water] Shinobi Blade 170 — You may search your deck for a card and put it into your hand. Then, shuffle your deck. | [Water,Colorless,Colorless] Mirage Barrage — Discard 2 Energy from this Pokémon. This attack does 120 damage to 2 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Psychic ×2,,1,TWM,Twilight Masquerade,106,Double Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
Greninja ex,Pokémon,"Stage 2,Tera,ex",310,Fighting,Frogadier,,"[Water] Shinobi Blade 170 — You may search your deck for a card and put it into your hand. Then, shuffle your deck. | [Water,Colorless,Colorless] Mirage Barrage — Discard 2 Energy from this Pokémon. This attack does 120 damage to 2 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Psychic ×2,,1,TWM,Twilight Masquerade,198,Ultra Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
Greninja ex,Pokémon,"Stage 2,Tera,ex",310,Fighting,Frogadier,,"[Water] Shinobi Blade 170 — You may search your deck for a card and put it into your hand. Then, shuffle your deck. | [Water,Colorless,Colorless] Mirage Barrage — Discard 2 Energy from this Pokémon. This attack does 120 damage to 2 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Psychic ×2,,1,TWM,Twilight Masquerade,214,Special Illustration Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
Greninja ex,Pokémon,"Stage 2,ex",300,Water,Frogadier,,"[Water,Colorless] Shifting Shuriken 100+ — Flip a coin. If heads, this attack does 100 more damage.",Lightning ×2,,2,SCR,Stellar Crown,41,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Greninja ex,Pokémon,"Stage 2,ex",300,Water,Frogadier,,"[Colorless] Stealthy Shuriken — This attack does 40 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Water,Water] Torrential Slash 120+ — If your opponent's Active Pokémon already has any damage counters on it, this attack does 120 more damage.",Lightning ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,54,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Greninja ex,Pokémon,"Stage 2,ex",300,Water,Frogadier,,"[Colorless] Stealthy Shuriken — This attack does 40 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Water,Water] Torrential Slash 120+ — If your opponent's Active Pokémon already has any damage counters on it, this attack does 120 more damage.",Lightning ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,132,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Grimer,Pokémon,Basic,80,Darkness,,,"[Darkness,Colorless,Colorless] Super Poison Breath 50 — Your opponent's Active Pokémon is now Poisoned.",Fighting ×2,,3,SVI,Scarlet & Violet,126,Common,G,
Grimer,Pokémon,Basic,80,Darkness,,,"[Darkness] Gummy Press 10 — During your opponent's next turn, the Defending Pokémon's Retreat Cost is Colorless more.",Fighting ×2,,2,MEW,151,88,Common,G,
Grimmsnarl,Pokémon,Stage 2,170,Darkness,Morgrem,,"[Colorless,Colorless] Goad 'n' Grab — Switch out your opponent's Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.) If you do, this attack does 160 damage to the new Active Pokémon. | [Darkness,Colorless,Colorless] Knuckle Sandwich 160 — Discard 2 Energy from this Pokémon.",Grass ×2,,3,SCR,Stellar Crown,96,Rare,H,
Grimmsnarl,Pokémon,Stage 2,170,Psychic,Morgrem,,"[Psychic] Shadowy Knot 50× — This attack does 50 damage for each Colorless in your opponent's Active Pokémon's Retreat Cost. | [Psychic,Colorless] Mega Punch 120",Metal ×2,,2,JTG,Journey Together,73,Uncommon,H,
Grookey,Pokémon,Basic,70,Grass,,,"[Grass] Smash Kick 10 | [Grass,Grass] Branch Poke 30",Fire ×2,,1,TWM,Twilight Masquerade,14,Common,H,
Grotle,Pokémon,Stage 1,120,Grass,Turtwig,,"[Grass] Cut 20 | [Grass,Colorless,Colorless] Ramming Shell 50 — During your opponent's next turn, this Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).",Fire ×2,,4,TEF,Temporal Forces,11,Common,H,
Grotle,Pokémon,Stage 1,120,Grass,Turtwig,,"[Grass] Cut 20 | [Grass,Colorless,Colorless] Ramming Shell 50 — During your opponent's next turn, this Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).",Fire ×2,,4,TEF,Temporal Forces,164,Illustration Rare,H,
Groudon,Pokémon,Basic,140,Fighting,,,"[Fighting,Fighting,Colorless] Hammer In 80 | [Fighting,Fighting,Colorless,Colorless] Megaton Fall 150 — This Pokémon also does 30 damage to itself.",Grass ×2,,3,ASC,Ascended Heroes,108,Rare,J,
Groudon,Pokémon,Basic,130,Fighting,,,"[Colorless] Swelling Power — Attach a Basic Fighting Energy card from your hand to 1 of your Pokémon. | [Fighting,Fighting,Colorless] Magma Purge 60× — Discard up to 4 Energy from your Pokémon. This attack does 60 damage for each card you discarded in this way.",Grass ×2,,3,PAR,Paradox Rift,93,Rare,G,
Groudon,Pokémon,Basic,130,Fighting,,,"[Colorless] Swelling Power — Attach a Basic Fighting Energy card from your hand to 1 of your Pokémon. | [Fighting,Fighting,Colorless] Magma Purge 60× — Discard up to 4 Energy from your Pokémon. This attack does 60 damage for each card you discarded in this way.",Grass ×2,,3,PAR,Paradox Rift,199,Illustration Rare,G,
Groudon,Pokémon,Basic,130,Fighting,,,"[Colorless] Swelling Power — Attach a Basic Fighting Energy card from your hand to 1 of your Pokémon. | [Fighting,Fighting,Colorless] Magma Purge 60× — Discard up to 4 Energy from your Pokémon. This attack does 60 damage for each card you discarded in this way.",Grass ×2,,3,PRE,Prismatic Evolutions,49,Rare,G,
Growlithe,Pokémon,Basic,70,Fire,,,[Fire] Relentless Flames 30× — Flip a coin until you get tails. This attack does 30 damage for each heads.,Water ×2,,2,SVI,Scarlet & Violet,30,Common,G,
Growlithe,Pokémon,Basic,90,Fire,,,"[Colorless] Stoke — Search your deck for up to 2 Basic Fire Energy cards and attach them to this Pokémon. Then, shuffle your deck. | [Fire,Fire,Fire] Fire Claws 70",Water ×2,,3,SVI,Scarlet & Violet,31,Common,G,
Growlithe,Pokémon,Basic,80,Fire,,,"[Fire] Live Coal 10 | [Colorless,Colorless] Dig Claws 20",Water ×2,,2,DRI,Destined Rivals,27,Common,I,
