name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Darmanitan,Pokémon,Stage 1,140,Fire,Darumaka,,"[Fire,Fire] Rolling Tackle 60 | [Fire,Fire,Fire] Inferno Onrush 210 — This Pokémon also does 70 damage to itself.",Water ×2,,3,TWM,Twilight Masquerade,35,Uncommon,H,
Darmanitan,Pokémon,Stage 1,140,Fire,Darumaka,,"[Fire,Colorless] Searing Flame 50 — Your opponent's Active Pokémon is now Burned. | [Fire,Colorless,Colorless,Colorless] Smashing Headbutt 180 — Discard 2 Energy from this Pokémon.",Water ×2,,2,BLK,Black Bolt,14,Uncommon,I,
Darmanitan,Pokémon,Stage 1,140,Fire,Darumaka,,"[Fire,Colorless] Searing Flame 50 — Your opponent's Active Pokémon is now Burned. | [Fire,Colorless,Colorless,Colorless] Smashing Headbutt 180 — Discard 2 Energy from this Pokémon.",Water ×2,,2,BLK,Black Bolt,98,Illustration Rare,I,
Dartrix,Pokémon,Stage 1,90,Grass,Rowlet,,"[Grass,Colorless] Shoot Through 40 — This attack also does 20 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Fire ×2,,1,OBF,Obsidian Flames,14,Uncommon,G,
Dartrix,Pokémon,Stage 1,90,Grass,Rowlet,,[Colorless] United Wings 20× — This attack does 20 damage for each Pokémon in your discard pile that has the United Wings attack. | [Grass] Cutting Wind 30,Fire ×2,,1,SFA,Shrouded Fable,4,Common,H,
Darumaka,Pokémon,Basic,80,Fire,,,"[Colorless,Colorless,Colorless] Blaze Ball 10+ — This attack does 20 more damage for each Fire Energy attached to this Pokémon.",Water ×2,,2,PFL,Phantasmal Flames,15,Common,I,
Darumaka,Pokémon,Basic,80,Fire,,,"[Colorless,Colorless] Headbutt 20 | [Fire,Colorless,Colorless] Surprise Attack 70 — Flip a coin. If tails, this attack does nothing.",Water ×2,,2,OBF,Obsidian Flames,34,Common,G,
Darumaka,Pokémon,Basic,80,Fire,,,"[Fire] Strength 10 | [Fire,Fire] Fire Tackle 50 — This Pokémon also does 20 damage to itself.",Water ×2,,2,TWM,Twilight Masquerade,34,Common,H,
Darumaka,Pokémon,Basic,80,Fire,,,"[Fire,Colorless] Will-O-Wisp 30",Water ×2,,2,BLK,Black Bolt,13,Common,I,
Darumaka,Pokémon,Basic,80,Fire,,,"[Fire,Colorless] Will-O-Wisp 30",Water ×2,,2,BLK,Black Bolt,97,Illustration Rare,I,
Decidueye,Pokémon,Stage 2,150,Grass,Dartrix,,"[Colorless] Stock Up on Feathers — Draw cards until you have 7 cards in your hand. | [Grass] Power Shot 170 — Discard a Basic Grass Energy card from your hand. If you can't, this attack does nothing.",Fire ×2,,2,SFA,Shrouded Fable,5,Uncommon,H,
Decidueye ex,Pokémon,"Stage 2,ex",320,Grass,Dartrix,"[Ability] Total Freedom: Once during your turn, you may use this Ability. If this Pokémon is on the Bench, switch it with your Active Pokémon. Or, if this Pokémon is in the Active Spot, switch it with 1 of your Benched Pokémon.","[Grass,Colorless] Hunting Arrow 130 — This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Fire ×2,,2,OBF,Obsidian Flames,15,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Dedenne,Pokémon,Basic,70,Psychic,,,"[Psychic] Energy Munch 30 — Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.",Metal ×2,,1,SVI,Scarlet & Violet,94,Common,G,
Dedenne,Pokémon,Basic,70,Psychic,,,"[Psychic,Colorless] Second Bite 30+ — This attack does 10 more damage for each damage counter on your opponent's Active Pokémon.",Metal ×2,,1,SVI,Scarlet & Violet,95,Common,G,
Dedenne,Pokémon,Basic,70,Psychic,,,"[Psychic] Minor Errand-Running — Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. | [Psychic,Colorless] Spin Turn 50 — Switch this Pokémon with 1 of your Benched Pokémon.",Metal ×2,,1,PAF,Paldean Fates,36,Common,G,
Dedenne,Pokémon,Basic,70,Psychic,,,[Colorless] Electromagnetic Sonar — Put a Trainer card from your discard pile into your hand. | [Psychic] Gnaw 30,Metal ×2,,1,SSP,Surging Sparks,87,Common,H,
Dedenne ex,Pokémon,"Basic,Tera,ex",170,Psychic,,,"[Psychic,Psychic] Tail Swap — Move all damage counters from 1 of your Benched Pokémon to your opponent's Active Pokémon. | [Psychic,Psychic,Psychic] Wondrous Shot 170 — Discard an Energy from this Pokémon.",Metal ×2,,1,PAL,Paldea Evolved,93,Double Rare,G,"Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Dedenne ex,Pokémon,"Basic,Tera,ex",170,Psychic,,,"[Psychic,Psychic] Tail Swap — Move all damage counters from 1 of your Benched Pokémon to your opponent's Active Pokémon. | [Psychic,Psychic,Psychic] Wondrous Shot 170 — Discard an Energy from this Pokémon.",Metal ×2,,1,PAL,Paldea Evolved,239,Ultra Rare,G,"Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Deerling,Pokémon,Basic,70,Grass,,,"[Colorless,Colorless] Rear Kick 30",Fire ×2,,1,WHT,White Flare,6,Common,I,
Deerling,Pokémon,Basic,70,Grass,,,"[Colorless,Colorless] Rear Kick 30",Fire ×2,,1,WHT,White Flare,91,Illustration Rare,I,
Deerling,Pokémon,Basic,70,Grass,,,"[Colorless] Flop 10 | [Grass,Colorless,Colorless] Leaf Litter Tackle 40 — Discard a Grass Energy from this Pokémon.",Fire ×2,,1,TEF,Temporal Forces,16,Common,H,
Deerling,Pokémon,Basic,70,Grass,,,"[Colorless] Flop 10 | [Grass,Colorless,Colorless] Leaf Litter Tackle 40 — Discard a Grass Energy from this Pokémon.",Fire ×2,,1,TEF,Temporal Forces,165,Illustration Rare,H,
Deino,Pokémon,Basic,80,Darkness,,,"[Colorless,Colorless] Body Slam 20 — Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed. | [Darkness,Colorless,Colorless] Darkness Fang 50",Grass ×2,,2,WHT,White Flare,65,Common,I,
Deino,Pokémon,Basic,80,Darkness,,,"[Colorless,Colorless] Body Slam 20 — Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed. | [Darkness,Colorless,Colorless] Darkness Fang 50",Grass ×2,,2,WHT,White Flare,146,Illustration Rare,I,
Deino,Pokémon,Basic,70,Darkness,,,"[Darkness,Colorless] Ambush 20+ — Flip a coin. If heads, this attack does 20 more damage.",Grass ×2,,1,PAL,Paldea Evolved,138,Common,G,
Deino,Pokémon,Basic,70,Darkness,,,"[Darkness] Stomp Off — Discard the top card of your opponent's deck. | [Darkness,Colorless] Bite 20",Grass ×2,,1,SSP,Surging Sparks,117,Common,H,
Delcatty,Pokémon,Stage 1,100,Colorless,Skitty,,"[Colorless] Cat Kick 40 | [Colorless,Colorless] Energy Crush 40× — This attack does 40 damage for each Energy attached to all of your opponent's Pokémon.",Fighting ×2,,1,ASC,Ascended Heroes,166,Uncommon,J,
Delcatty,Pokémon,Stage 1,110,Colorless,Skitty,,"[Colorless] Tail Trickery 30 — Your opponent's Active Pokémon is now Confused. | [Colorless,Colorless,Colorless] Energy Blender 110 — You may move any amount of Energy from your Pokémon to your other Pokémon in any way you like.",Fighting ×2,,1,TEF,Temporal Forces,131,Uncommon,H,
Delibird,Pokémon,Basic,90,Colorless,,,"[Colorless] Quick Gift — If you go first, you can use this attack during your first turn. Search your deck for a card and put it into your hand. Then, shuffle your deck. | [Colorless,Colorless] Gentle Slap 30",Lightning ×2,Fighting -30,1,MEG,Mega Evolution,105,Common,I,
Delibird,Pokémon,Basic,90,Colorless,,,"[Colorless] Quick Gift — If you go first, you can use this attack during your first turn. Search your deck for a card and put it into your hand. Then, shuffle your deck. | [Colorless,Colorless] Gentle Slap 30",Lightning ×2,Fighting -30,1,MEG,Mega Evolution,152,Illustration Rare,I,
Delibird,Pokémon,Basic,90,Water,,,"[Colorless] Double Draw — Draw 2 cards. | [Water,Colorless] Ice Wing 30",Metal ×2,,1,PAL,Paldea Evolved,46,Common,G,
Deoxys,Pokémon,Basic,120,Psychic,,,"[Psychic] Psypunch 30 | [Psychic,Psychic,Psychic] Genome Spiral 120 — Move all Energy from this Pokémon to your Benched Pokémon in any way you like.",Darkness ×2,Fighting -30,1,PAR,Paradox Rift,74,Rare,G,
Dewgong,Pokémon,Stage 1,130,Water,Seel,[Ability] Thick Fat: This Pokémon takes 30 less damage from attacks from your opponent's Fire or Water Pokémon (after applying Weakness and Resistance).,"[Water,Colorless] Slam 70× — Flip 2 coins. This attack does 70 damage for each heads.",Lightning ×2,,2,PFL,Phantasmal Flames,22,Common,I,
Dewgong,Pokémon,Stage 1,130,Water,Seel,[Ability] Thick Fat: This Pokémon takes 30 less damage from attacks from your opponent's Fire or Water Pokémon (after applying Weakness and Resistance).,"[Water,Colorless] Slam 70× — Flip 2 coins. This attack does 70 damage for each heads.",Lightning ×2,,2,PFL,Phantasmal Flames,97,Illustration Rare,I,
Dewgong,Pokémon,Stage 1,130,Water,Seel,,"[Water,Colorless] Dual Splash — This attack does 50 damage to 2 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Water,Colorless,Colorless] Aurora Beam 100",Lightning ×2,,2,MEW,151,87,Uncommon,G,
Dewott,Pokémon,Stage 1,100,Water,Oshawott,,[Water] Energized Shell 30× — This attack does 30 damage for each Energy attached to this Pokémon.,Lightning ×2,,1,WHT,White Flare,22,Common,I,
Dewott,Pokémon,Stage 1,100,Water,Oshawott,,[Water] Energized Shell 30× — This attack does 30 damage for each Energy attached to this Pokémon.,Lightning ×2,,1,WHT,White Flare,106,Illustration Rare,I,
Dhelmise,Pokémon,Basic,120,Grass,,,"[Grass,Colorless] Earthen Power 30+ — If you have a Stadium in play, this attack does 50 more damage.",Fire ×2,,2,MEG,Mega Evolution,18,Common,I,
Dhelmise,Pokémon,Basic,130,Grass,,,"[Colorless,Colorless] Spinning Attack 30 | [Grass,Grass,Colorless] Steel Anchor 80+ — If you have any Metal Pokémon on your Bench, this attack does 80 more damage.",Fire ×2,,3,TEF,Temporal Forces,19,Uncommon,H,
Dhelmise,Pokémon,Basic,130,Grass,,,"[Colorless] Rescue Kedge — Put up to 2 Pokémon from your discard pile into your hand. | [Grass,Colorless,Colorless] Annihilating Anchor 80 — Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",Fire ×2,,3,SSP,Surging Sparks,10,Common,H,
Dhelmise,Pokémon,Basic,130,Psychic,,,"[Psychic,Colorless,Colorless] Bind Down 60 — During your opponent's next turn, the Defending Pokémon can't retreat. | [Psychic,Psychic,Colorless,Colorless] Anchor Smash 130",Darkness ×2,Fighting -30,3,JTG,Journey Together,70,Common,H,
Dialga,Pokémon,Basic,140,Metal,,,"[Metal] Beam 30 | [Metal,Metal,Colorless] Chrono Burst 80+ — You may shuffle all Energy attached to this Pokémon into your deck and have this attack do 80 more damage.",Fire ×2,Grass -30,2,MEG,Mega Evolution,95,Rare,I,
Dialga,Pokémon,Basic,130,Dragon,,,"[Colorless] Time Manipulation — Search your deck for 2 cards, shuffle your deck, then put those cards on top of it in any order. | [Psychic,Metal,Colorless] Buster Tail 160",,,2,SSP,Surging Sparks,135,Rare,H,
Diancie,Pokémon,Basic,110,Fighting,,,"[Colorless] Diffuse Reflection 40× — This attack does 40 damage for each Special Energy attached to all of your opponent's Pokémon. | [Fighting,Colorless] Power Gem 60",Grass ×2,,1,SCR,Stellar Crown,86,Uncommon,H,
Diggersby,Pokémon,Stage 1,140,Fighting,Bunnelby,,"[Colorless,Colorless] Mud-Slap 50 | [Fighting,Fighting,Colorless] Knocking Hammer 120 — Discard the top card of your opponent's deck.",Grass ×2,,4,OBF,Obsidian Flames,113,Uncommon,G,
Diglett,Pokémon,Basic,50,Fighting,,,[Fighting] Hole-Diggin' Noggin 30 — Discard the top card of your deck.,Grass ×2,,1,OBF,Obsidian Flames,103,Common,G,
Diglett,Pokémon,Basic,50,Fighting,,,"[Fighting] Headbutt Bounce 10 | [Fighting,Fighting] Mud-Slap 30",Grass ×2,,1,MEW,151,50,Common,G,
Dipplin,Pokémon,Stage 1,90,Grass,Applin,,[Grass] Energy Loop 50 — Put an Energy attached to this Pokémon into your hand.,Fire ×2,,3,DRI,Destined Rivals,17,Common,I,
Dipplin,Pokémon,Stage 1,80,Grass,Applin,"[Ability] Festival Lead: If Festival Grounds is in play, this Pokémon may use an attack it has twice. If the first attack Knocks Out your opponent's Active Pokémon, you may attack again after your opponent chooses a new Active Pokémon.",[Grass] Do the Wave 20× — This attack does 20 damage for each of your Benched Pokémon.,Fire ×2,,2,TWM,Twilight Masquerade,18,Uncommon,H,
Dipplin,Pokémon,Stage 1,80,Dragon,Applin,,"[Grass,Fire] Syrup Catcher — Switch in 1 of your opponent's Benched Pokémon to the Active Spot. This attack does 70 damage to the new Active Pokémon.",,,2,TWM,Twilight Masquerade,127,Uncommon,H,
Dipplin,Pokémon,Stage 1,80,Grass,Applin,"[Ability] Festival Lead: If Festival Grounds is in play, this Pokémon may use an attack it has twice. If the first attack Knocks Out your opponent's Active Pokémon, you may attack again after your opponent chooses a new Active Pokémon.",[Grass] Do the Wave 20× — This attack does 20 damage for each of your Benched Pokémon.,Fire ×2,,2,TWM,Twilight Masquerade,170,Illustration Rare,H,
Dipplin,Pokémon,Stage 1,90,Grass,Applin,,"[Grass] Coated Attack 20 — During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Basic Pokémon.",Fire ×2,,3,SCR,Stellar Crown,13,Common,H,
Dipplin,Pokémon,Stage 1,80,Grass,Applin,"[Ability] Festival Lead: If Festival Grounds is in play, this Pokémon may use an attack it has twice. If the first attack Knocks Out your opponent's Active Pokémon, you may attack again after your opponent chooses a new Active Pokémon.",[Grass] Do the Wave 20× — This attack does 20 damage for each of your Benched Pokémon.,Fire ×2,,2,PRE,Prismatic Evolutions,10,Uncommon,H,
Ditto,Pokémon,Basic,60,Colorless,,"[Ability] Transformative Start: Once during your first turn, if this Pokémon is in the Active Spot, you may search your deck and choose a Basic Pokémon you find there, except any Ditto. If you do, discard this Pokémon and all attached cards, and put the chosen Pokémon in its place. Then, shuffle your deck.",[Colorless] Splup 10,Fighting ×2,,1,MEW,151,132,Rare,G,
Ditto,Pokémon,Basic,60,Colorless,,"[Ability] Transformative Start: Once during your first turn, if this Pokémon is in the Active Spot, you may search your deck and choose a Basic Pokémon you find there, except any Ditto. If you do, discard this Pokémon and all attached cards, and put the chosen Pokémon in its place. Then, shuffle your deck.",[Colorless] Splup 10,Fighting ×2,,1,PAF,Paldean Fates,201,Shiny Rare,G,
Dodrio,Pokémon,Stage 1,100,Colorless,Doduo,"[Ability] Zooming Draw: Once during your turn, you may put 1 damage counter on this Pokémon. If you do, draw a card.",[Colorless] Ballistic Beak 10+ — This attack does 30 more damage for each damage counter on this Pokémon.,Lightning ×2,Fighting -30,1,MEW,151,85,Rare,G,
Dodrio,Pokémon,Stage 1,100,Colorless,Doduo,"[Ability] Zooming Draw: Once during your turn, you may put 1 damage counter on this Pokémon. If you do, draw a card.",[Colorless] Ballistic Beak 10+ — This attack does 30 more damage for each damage counter on this Pokémon.,Lightning ×2,Fighting -30,1,PAF,Paldean Fates,200,Shiny Rare,G,
Doduo,Pokémon,Basic,70,Colorless,,,[Colorless] Reckless Charge 30 — This Pokémon also does 10 damage to itself.,Lightning ×2,Fighting -30,1,MEW,151,84,Common,G,
Doduo,Pokémon,Basic,70,Colorless,,,[Colorless] Reckless Charge 30 — This Pokémon also does 10 damage to itself.,Lightning ×2,Fighting -30,1,PAF,Paldean Fates,199,Shiny Rare,G,
Dolliv,Pokémon,Stage 1,90,Grass,Smoliv,,"[Colorless] Slap 20 | [Grass,Colorless] Apply Oil 40 — During your opponent's next turn, if the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack doesn't happen.",Fire ×2,,1,SVI,Scarlet & Violet,22,Common,G,
Dolliv,Pokémon,Stage 1,90,Grass,Smoliv,,"[Colorless] Slap 20 | [Grass,Colorless] Apply Oil 40 — During your opponent's next turn, if the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack doesn't happen.",Fire ×2,,1,SVI,Scarlet & Violet,200,Illustration Rare,G,
Dolliv,Pokémon,Stage 1,90,Grass,Smoliv,,"[Grass] Nutrients — Heal 40 damage from 1 of your Pokémon. | [Colorless,Colorless] Tackle 40",Fire ×2,,1,DRI,Destined Rivals,22,Common,I,
Dolliv,Pokémon,Stage 1,80,Grass,Smoliv,,[Grass] Sunny Wind 30 — Heal 30 damage from this Pokémon.,Fire ×2,,1,OBF,Obsidian Flames,20,Common,G,
Dolliv,Pokémon,Stage 1,90,Grass,Smoliv,,"[Colorless] Slap 20 | [Grass,Colorless] Apply Oil 40 — During your opponent's next turn, if the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack doesn't happen.",Fire ×2,,1,PAF,Paldean Fates,103,Shiny Rare,G,
Dondozo,Pokémon,Basic,160,Water,,,"[Colorless,Colorless] Release Rage 50× — This attack does 50 damage for each Tatsugiri in your discard pile. | [Water,Water,Colorless,Colorless] Heavy Splash 120",Lightning ×2,,4,SVI,Scarlet & Violet,61,Rare,G,
Dondozo,Pokémon,Basic,160,Water,,,"[Colorless,Colorless] Release Rage 50× — This attack does 50 damage for each Tatsugiri in your discard pile. | [Water,Water,Colorless,Colorless] Heavy Splash 120",Lightning ×2,,4,SVI,Scarlet & Violet,207,Illustration Rare,G,
Dondozo,Pokémon,Basic,160,Water,,,"[Colorless] Supplemental Swallow-Up — Look at the top 5 cards of your deck. You may attach any number of Basic Energy cards you find there to this Pokémon. Shuffle the other cards back into your deck. | [Water,Colorless,Colorless,Colorless,Colorless] Hydro Splash 180",Lightning ×2,,4,PAR,Paradox Rift,55,Uncommon,G,
Dondozo,Pokémon,Basic,160,Water,,,"[Colorless,Colorless] Release Rage 50× — This attack does 50 damage for each Tatsugiri in your discard pile. | [Water,Water,Colorless,Colorless] Heavy Splash 120",Lightning ×2,,4,PAF,Paldean Fates,126,Shiny Rare,G,
Dondozo,Pokémon,Basic,150,Water,,,"[Water,Colorless,Colorless] Hammer In 60 | [Water,Colorless,Colorless,Colorless] Dangerous Wave 100+ — Flip 2 coins. If both of them are heads, this attack does 100 more damage.",Lightning ×2,,4,PR-SV,Scarlet & Violet Black Star Promos,12,Promo,G,
Dondozo ex,Pokémon,"Basic,ex",260,Water,,,"[Water,Colorless] Avenging Billow 30+ — This attack does 10 more damage for each damage counter on this Pokémon. | [Water,Water,Colorless,Colorless] Dynamic Dive 120+ — You may do 120 more damage. If you do, this Pokémon also does 50 damage to itself.",Lightning ×2,,4,DRI,Destined Rivals,66,Double Rare,I,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Dondozo ex,Pokémon,"Basic,ex",260,Water,,,"[Water,Colorless] Avenging Billow 30+ — This attack does 10 more damage for each damage counter on this Pokémon. | [Water,Water,Colorless,Colorless] Dynamic Dive 120+ — You may do 120 more damage. If you do, this Pokémon also does 50 damage to itself.",Lightning ×2,,4,DRI,Destined Rivals,211,Ultra Rare,I,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Donphan,Pokémon,Stage 1,150,Fighting,Phanpy,,"[Colorless,Colorless] Cragalanche 30 — Discard the top 2 cards of your opponent's deck. | [Fighting,Fighting,Colorless] Powerful Spin 160 — During your next turn, this Pokémon can't attack.",Grass ×2,,3,PAF,Paldean Fates,49,Uncommon,G,
Donphan,Pokémon,Stage 1,150,Fighting,Phanpy,,"[Fighting] Knock Flat 40 — This attack's damage isn't affected by any effects on your opponent's Active Pokémon. | [Fighting,Colorless,Colorless] Guarded Rolling 120 — Discard 2 Energy from this Pokémon. During your opponent's next turn, this Pokémon takes 100 less damage from attacks (after applying Weakness and Resistance).",Grass ×2,,4,SSP,Surging Sparks,103,Common,H,
Dottler,Pokémon,Stage 1,80,Grass,Blipbug,,"[Grass] Protect — Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon. | [Colorless,Colorless] Zen Headbutt 20",Fire ×2,,2,PAR,Paradox Rift,11,Common,G,
Dottler,Pokémon,Stage 1,80,Grass,Blipbug,,"[Grass] Protect — Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon. | [Colorless,Colorless] Zen Headbutt 20",Fire ×2,,2,PAR,Paradox Rift,184,Illustration Rare,G,
Doublade,Pokémon,Stage 1,90,Metal,Honedge,,"[Colorless] Slash 20 | [Metal,Colorless] Slashing Strike 80 — During your next turn, this Pokémon can't use Slashing Strike.",Fire ×2,Grass -30,2,PAR,Paradox Rift,132,Common,G,
Doublade,Pokémon,Stage 1,90,Metal,Honedge,,"[Metal] Swords Dance — During your next turn, this Pokémon's Slicing Blade attack does 80 more damage (before applying Weakness and Resistance). | [Metal,Metal] Slicing Blade 40",Fire ×2,Grass -30,2,PAR,Paradox Rift,133,Common,G,
Dragapult ex,Pokémon,"Stage 2,Tera,ex",320,Dragon,Drakloak,,"[Colorless] Jet Headbutt 70 | [Fire,Psychic] Phantom Dive 200 — Put 6 damage counters on your opponent's Benched Pokémon in any way you like.",,,1,ASC,Ascended Heroes,160,Double Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent’s). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Dragapult ex,Pokémon,"Stage 2,Tera,ex",320,Dragon,Drakloak,,"[Colorless] Jet Headbutt 70 | [Fire,Psychic] Phantom Dive 200 — Put 6 damage counters on your opponent's Benched Pokémon in any way you like.",,,1,TWM,Twilight Masquerade,130,Double Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
Dragapult ex,Pokémon,"Stage 2,Tera,ex",320,Dragon,Drakloak,,"[Colorless] Jet Headbutt 70 | [Fire,Psychic] Phantom Dive 200 — Put 6 damage counters on your opponent's Benched Pokémon in any way you like.",,,1,TWM,Twilight Masquerade,200,Ultra Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
Dragapult ex,Pokémon,"Stage 2,Tera,ex",320,Dragon,Drakloak,,"[Colorless] Jet Headbutt 70 | [Fire,Psychic] Phantom Dive 200 — Put 6 damage counters on your opponent's Benched Pokémon in any way you like.",,,1,PRE,Prismatic Evolutions,73,Double Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Dragapult ex,Pokémon,"Stage 2,Tera,ex",320,Dragon,Drakloak,,"[Colorless] Jet Headbutt 70 | [Fire,Psychic] Phantom Dive 200 — Put 6 damage counters on your opponent's Benched Pokémon in any way you like.",,,1,PRE,Prismatic Evolutions,165,Special Illustration Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
