name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Aggron,Pokémon,Stage 2,180,Metal,Lairon,,"[Metal] Angry Slam 50× — This attack does 50 damage for each of your Pokémon that has any damage counters on it. | [Metal,Colorless,Colorless] Guard Claw 120 — During your opponent's next turn, this Pokémon takes 50 less damage from attacks (after applying Weakness and Resistance).",Fire ×2,Grass -30,3,TWM,Twilight Masquerade,122,Uncommon,H,
Aipom,Pokémon,Basic,70,Colorless,,,"[Colorless,Colorless] Astonish 20 — Choose a random card from your opponent's hand, and your opponent reveals that card and shuffles it into their deck.",Fighting ×2,,1,PFL,Phantasmal Flames,78,Common,I,
Aipom,Pokémon,Basic,60,Colorless,,,"[Colorless] Filch — Draw a card. | [Colorless,Colorless] Smack 20",Fighting ×2,,1,PAR,Paradox Rift,145,Common,G,
Aipom,Pokémon,Basic,60,Colorless,,,"[Colorless] Filch — Draw a card. | [Colorless,Colorless] Smack 20",Fighting ×2,,1,PAR,Paradox Rift,211,Illustration Rare,G,
Aipom,Pokémon,Basic,60,Colorless,,,"[Colorless] Hang Down 10 | [Colorless,Colorless] Playful Kick 20",Fighting ×2,,1,TWM,Twilight Masquerade,137,Common,H,
Alakazam,Pokémon,Stage 2,140,Psychic,Kadabra,"[Ability] Psychic Draw: Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, you may use this Ability. Draw 3 cards.",[Psychic] Powerful Hand — Place 2 damage counters on your opponent's Active Pokémon for each card in your hand.,Darkness ×2,Fighting -30,1,MEG,Mega Evolution,56,Rare,I,
Alakazam,Pokémon,Stage 2,140,Psychic,Kadabra,,[Psychic] Strange Hacking — Your opponent's Active Pokémon is now Confused. You may move any number of damage counters from your opponent's Pokémon to their other Pokémon in any way you like. | [Psychic] Psychic 10+ — This attack does 50 more damage for each Energy attached to your opponent's Active Pokémon.,Darkness ×2,Fighting -30,1,TWM,Twilight Masquerade,82,Rare,H,
Alakazam ex,Pokémon,"Stage 2,ex",310,Psychic,Kadabra,,"[Colorless,Colorless] Mind Jack 90+ — This attack does 30 more damage for each of your opponent's Benched Pokémon. | [Psychic,Psychic] Dimensional Hand 120 — This attack can be used even if this Pokémon is on the Bench.",Darkness ×2,Fighting -30,1,MEW,151,65,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Alakazam ex,Pokémon,"Stage 2,ex",310,Psychic,Kadabra,,"[Colorless,Colorless] Mind Jack 90+ — This attack does 30 more damage for each of your opponent's Benched Pokémon. | [Psychic,Psychic] Dimensional Hand 120 — This attack can be used even if this Pokémon is on the Bench.",Darkness ×2,Fighting -30,1,MEW,151,188,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Alakazam ex,Pokémon,"Stage 2,ex",310,Psychic,Kadabra,,"[Colorless,Colorless] Mind Jack 90+ — This attack does 30 more damage for each of your opponent's Benched Pokémon. | [Psychic,Psychic] Dimensional Hand 120 — This attack can be used even if this Pokémon is on the Bench.",Darkness ×2,Fighting -30,1,MEW,151,201,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Alakazam ex,Pokémon,"Stage 2,ex",310,Psychic,Kadabra,,"[Colorless,Colorless] Mind Jack 90+ — This attack does 30 more damage for each of your opponent's Benched Pokémon. | [Psychic,Psychic] Dimensional Hand 120 — This attack can be used even if this Pokémon is on the Bench.",Darkness ×2,Fighting -30,1,PAF,Paldean Fates,215,Shiny Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Alakazam ex,Pokémon,"Stage 2,ex",310,Psychic,Kadabra,,"[Colorless,Colorless] Mind Jack 90+ — This attack does 30 more damage for each of your opponent's Benched Pokémon. | [Psychic,Psychic] Dimensional Hand 120 — This attack can be used even if this Pokémon is on the Bench.",Darkness ×2,Fighting -30,1,PR-SV,Scarlet & Violet Black Star Promos,50,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Alcremie,Pokémon,Stage 1,90,Psychic,Milcery,,[Psychic] Sweet Circle 20× — This attack does 20 damage for each of your Pokémon in play.,Metal ×2,,1,PFL,Phantasmal Flames,44,Uncommon,I,
Alcremie,Pokémon,Stage 1,110,Psychic,Milcery,,"[Colorless] Colorful Confection — Search your deck for up to 5 Pokémon that are the same type as any Basic Energy attached to this Pokémon, reveal them, and put them into your hand. Then, shuffle your deck. | [Psychic,Colorless] Magical Shot 60",Metal ×2,,1,SCR,Stellar Crown,65,Rare,H,
Alcremie ex,Pokémon,"Stage 1,ex",250,Psychic,Milcery,"[Ability] Confectionary Gift: Once during your turn, you may heal 30 damage from 1 of your Pokémon.","[Psychic,Colorless,Colorless] Whipped Shot 160",Metal ×2,,2,JTG,Journey Together,75,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Alolan Diglett,Pokémon,Basic,50,Metal,,,"[] Surprise Attack 30 — Flip a coin. If tails, this attack does nothing.",Fire ×2,Grass -30,1,SSP,Surging Sparks,122,Common,H,
Alolan Dugtrio,Pokémon,Stage 1,110,Metal,Alolan Diglett,,"[] Trio-Cheehoo 120 — If you don't have exactly 3 cards in your hand, this attack does nothing.",Fire ×2,Grass -30,2,SSP,Surging Sparks,123,Uncommon,H,
Alolan Dugtrio,Pokémon,Stage 1,110,Metal,Alolan Diglett,,"[] Trio-Cheehoo 120 — If you don't have exactly 3 cards in your hand, this attack does nothing.",Fire ×2,Grass -30,2,SSP,Surging Sparks,208,Illustration Rare,H,
Alolan Exeggutor ex,Pokémon,"Stage 1,Tera,ex",300,Dragon,Exeggcute,,"[Grass,Water] Tropical Frenzy 150 — You may attach any number of Basic Energy cards from your hand to your Pokémon in any way you like. | [Grass,Water,Fighting] Swinging Sphene — Flip a coin. If heads, Knock Out your opponent's Active Basic Pokémon. If tails, Knock Out 1 of your opponent's Benched Basic Pokémon.",,,3,SSP,Surging Sparks,133,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
Alolan Exeggutor ex,Pokémon,"Stage 1,Tera,ex",300,Dragon,Exeggcute,,"[Grass,Water] Tropical Frenzy 150 — You may attach any number of Basic Energy cards from your hand to your Pokémon in any way you like. | [Grass,Water,Fighting] Swinging Sphene — Flip a coin. If heads, Knock Out your opponent's Active Basic Pokémon. If tails, Knock Out 1 of your opponent's Benched Basic Pokémon.",,,3,SSP,Surging Sparks,225,Ultra Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
Alolan Exeggutor ex,Pokémon,"Stage 1,Tera,ex",300,Dragon,Exeggcute,,"[Grass,Water] Tropical Frenzy 150 — You may attach any number of Basic Energy cards from your hand to your Pokémon in any way you like. | [Grass,Water,Fighting] Swinging Sphene — Flip a coin. If heads, Knock Out your opponent's Active Basic Pokémon. If tails, Knock Out 1 of your opponent's Benched Basic Pokémon.",,,3,SSP,Surging Sparks,242,Special Illustration Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
Alolan Exeggutor ex,Pokémon,"Stage 1,Tera,ex",300,Dragon,Exeggcute,,"[Grass,Water] Tropical Frenzy 150 — You may attach any number of Basic Energy cards from your hand to your Pokémon in any way you like. | [Grass,Water,Fighting] Swinging Sphene — Flip a coin. If heads, Knock Out your opponent's Active Basic Pokémon. If tails, Knock Out 1 of your opponent's Benched Basic Pokémon.",,,3,SSP,Surging Sparks,248,Hyper Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards. | Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."
Alolan Geodude,Pokémon,Basic,60,Lightning,,,"[Colorless] Knuckle Punch 10 | [Lightning,Colorless] Tiny Charge 30",Fighting ×2,,2,JTG,Journey Together,44,Common,H,
Alolan Golem,Pokémon,Stage 2,180,Lightning,Alolan Graveler,,"[Lightning] Electromagnetic Catapult 70× — Flip a coin until you get tails. This attack does 70 damage for each heads. | [Lightning,Colorless] Megaton Fall 160 — This Pokémon also does 40 damage to itself.",Fighting ×2,,4,JTG,Journey Together,46,Uncommon,H,
Alolan Graveler,Pokémon,Stage 1,100,Lightning,Alolan Geodude,,"[Colorless] Rolling Tackle 30 | [Lightning,Colorless] Electric Punch 50",Fighting ×2,,3,JTG,Journey Together,45,Common,H,
Alolan Marowak,Pokémon,Stage 1,120,Psychic,Cubone,,"[Psychic] Retaliate 30+ — If any of your Pokémon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 90 more damage. | [Psychic,Colorless,Colorless] Will-O-Wisp 90",Darkness ×2,Fighting -30,2,JTG,Journey Together,57,Uncommon,H,
Alomomola,Pokémon,Basic,120,Water,,,"[Water,Colorless] Surf 30 | [Water,Water,Colorless] Aqua Slash 120 — During your next turn, this Pokémon can't attack.",Lightning ×2,,2,SVI,Scarlet & Violet,48,Common,G,
Alomomola,Pokémon,Basic,110,Water,,"[Ability] Gentle Fin: Once during your turn, if this Pokémon is in the Active Spot, you may put a Basic Pokémon with 70 HP or less from your discard pile onto your Bench.","[Water,Colorless,Colorless] Waterfall 70",Lightning ×2,,1,BLK,Black Bolt,24,Uncommon,I,
Alomomola,Pokémon,Basic,110,Water,,"[Ability] Gentle Fin: Once during your turn, if this Pokémon is in the Active Spot, you may put a Basic Pokémon with 70 HP or less from your discard pile onto your Bench.","[Water,Colorless,Colorless] Waterfall 70",Lightning ×2,,1,BLK,Black Bolt,108,Illustration Rare,I,
Altaria,Pokémon,Stage 1,120,Dragon,Swablu,,"[Colorless] Glide 30 | [Water,Metal] Soothing Lullaby 110 — Your opponent's Active Pokémon is now Asleep. During Pokémon Checkup, your opponent flips 2 coins instead of 1. If either of them is tails, that Pokémon is still Asleep.",,,1,OBF,Obsidian Flames,160,Uncommon,G,
Altaria,Pokémon,Stage 1,120,Dragon,Swablu,,"[Water] Humming Charge — Search your deck for up to 2 Basic Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck. | [Water,Metal] Cotton Wings 100 — Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokémon by attacks.",,,1,SSP,Surging Sparks,134,Uncommon,H,
Altaria ex,Pokémon,"Stage 1,ex",260,Dragon,Swablu,"[Ability] Humming Heal: Once during your turn, you may heal 20 damage from each of your Pokémon.","[Water,Metal] Light Pulse 140 — During your opponent's next turn, prevent all effects of attacks used by your opponent's Pokémon done to this Pokémon. (Damage is not an effect.)",,,1,PAR,Paradox Rift,140,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Altaria ex,Pokémon,"Stage 1,ex",260,Dragon,Swablu,"[Ability] Humming Heal: Once during your turn, you may heal 20 damage from each of your Pokémon.","[Water,Metal] Light Pulse 140 — During your opponent's next turn, prevent all effects of attacks used by your opponent's Pokémon done to this Pokémon. (Damage is not an effect.)",,,1,PAR,Paradox Rift,232,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Altaria ex,Pokémon,"Stage 1,ex",260,Dragon,Swablu,"[Ability] Humming Heal: Once during your turn, you may heal 20 damage from each of your Pokémon.","[Water,Metal] Light Pulse 140 — During your opponent's next turn, prevent all effects of attacks used by your opponent's Pokémon done to this Pokémon. (Damage is not an effect.)",,,1,PAR,Paradox Rift,253,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Ambipom,Pokémon,Stage 1,110,Colorless,Aipom,,"[Colorless,Colorless] Slap 50 | [Colorless,Colorless,Colorless] Dual Tail — Discard 2 Energy from this Pokémon, and this attack does 60 damage to each of 2 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Fighting ×2,,1,PFL,Phantasmal Flames,79,Rare,I,
Ambipom,Pokémon,Stage 1,110,Colorless,Aipom,,"[Colorless,Colorless] Slap 50 | [Colorless,Colorless,Colorless] Dual Tail — Discard 2 Energy from this Pokémon, and this attack does 60 damage to each of 2 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Fighting ×2,,1,PFL,Phantasmal Flames,107,Illustration Rare,I,
Ambipom,Pokémon,Stage 1,100,Colorless,Aipom,,"[Colorless] Collect — Draw 2 cards. | [Colorless,Colorless,Colorless] Hand Fling 20× — This attack does 20 damage for each card in your hand.",Fighting ×2,,1,PAR,Paradox Rift,146,Uncommon,G,
Ambipom,Pokémon,Stage 1,110,Colorless,Aipom,"[Ability] Wicked Tail: When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may flip 2 coins. For each heads, choose a random card from your opponent's hand. Your opponent reveals those cards and shuffles them into their deck.","[Colorless,Colorless,Colorless] Gentle Slap 100",Fighting ×2,,1,TWM,Twilight Masquerade,138,Uncommon,H,
Amoonguss,Pokémon,Stage 1,110,Grass,Foongus,,"[Grass,Colorless] Dangerous Spores 60 — Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed and Poisoned.",Fire ×2,,2,OBF,Obsidian Flames,10,Uncommon,G,
Amoonguss,Pokémon,Stage 1,120,Grass,Foongus,,"[Colorless] Dangerous Reaction 30+ — If your opponent's Active Pokémon is affected by a Special Condition, this attack does 120 more damage. | [Grass,Colorless] Seed Bomb 60",Fire ×2,,2,BLK,Black Bolt,11,Uncommon,I,
Amoonguss,Pokémon,Stage 1,120,Grass,Foongus,,"[Colorless] Dangerous Reaction 30+ — If your opponent's Active Pokémon is affected by a Special Condition, this attack does 120 more damage. | [Grass,Colorless] Seed Bomb 60",Fire ×2,,2,BLK,Black Bolt,96,Illustration Rare,I,
Amoonguss ex,Pokémon,"Stage 1,ex",260,Grass,Foongus,,"[Grass] Spore Ball 30 — Your opponent's Active Pokémon is now Asleep. | [Grass,Colorless] Champignon's Swing 100+ — Flip a coin. If heads, this attack does 80 more damage.",Fire ×2,,2,JTG,Journey Together,11,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Ampharos,Pokémon,Stage 2,160,Lightning,Flaaffy,,"[Lightning,Colorless] Electric Ball 110",Fighting ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,109,Promo,H,
Ampharos ex,Pokémon,"Stage 2,ex",330,Lightning,Flaaffy,,"[Lightning] Electro Ball 60 | [Lightning,Colorless,Colorless] Thunderstrike Tail 140+ — You may discard 2 Energy from this Pokémon to have this attack do 100 more damage.",Fighting ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,16,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Annihilape,Pokémon,Stage 2,140,Fighting,Primeape,,"[Fighting] Rage Fist 70× — This attack does 70 damage for each Prize card your opponent has taken. | [Fighting,Fighting] Dynamite Punch 170 — This Pokémon also does 50 damage to itself.",Psychic ×2,,2,SVI,Scarlet & Violet,109,Rare,G,
Annihilape,Pokémon,Stage 2,150,Fighting,Primeape,"[Ability] Lose Cool: If this Pokémon has 2 or more damage counters on it, attacks used by this Pokémon do 120 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).","[Fighting,Fighting] Impact Blow 160 — During your next turn, this Pokémon can't use Impact Blow.",Psychic ×2,,2,DRI,Destined Rivals,92,Rare,I,
Annihilape,Pokémon,Stage 2,140,Fighting,Primeape,,"[Fighting] Rage Fist 70× — This attack does 70 damage for each Prize card your opponent has taken. | [Fighting,Fighting] Dynamite Punch 170 — This Pokémon also does 50 damage to itself.",Psychic ×2,,2,PAF,Paldean Fates,47,Rare,G,
Annihilape,Pokémon,Stage 2,140,Fighting,Primeape,,"[Fighting] Rage Fist 70× — This attack does 70 damage for each Prize card your opponent has taken. | [Fighting,Fighting] Dynamite Punch 170 — This Pokémon also does 50 damage to itself.",Psychic ×2,,2,PAF,Paldean Fates,171,Shiny Rare,G,
Annihilape,Pokémon,Stage 2,140,Fighting,Primeape,,"[Fighting] Tantrum 130 — This Pokémon is now Confused. | [Fighting,Colorless] Destined Fight — Both Active Pokémon are Knocked Out.",Psychic ×2,,2,SSP,Surging Sparks,100,Uncommon,H,
Annihilape ex,Pokémon,"Stage 2,ex",320,Fighting,Primeape,,"[Fighting] Angry Grudge 20× — Put up to 12 damage counters on this Pokémon. This attack does 20 damage for each damage counter you placed in this way. | [Fighting,Colorless] Seismic Toss 150",Psychic ×2,,2,PAL,Paldea Evolved,242,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Annihilape ex,Pokémon,"Stage 2,ex",320,Fighting,Primeape,,"[Fighting] Angry Grudge 20× — Put up to 12 damage counters on this Pokémon. This attack does 20 damage for each damage counter you placed in this way. | [Fighting,Colorless] Seismic Toss 150",Psychic ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,32,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Appletun,Pokémon,Stage 1,90,Dragon,Applin,,"[Colorless,Colorless] Melting Sweetness 50 — During your opponent's next turn, the Defending Pokémon can't attack. | [Grass,Fire] Wild Tackle 130 — This Pokémon also does 20 damage to itself.",,,3,SSP,Surging Sparks,140,Uncommon,H,
Appletun,Pokémon,Stage 1,90,Dragon,Applin,,"[Colorless,Colorless] Melting Sweetness 50 — During your opponent's next turn, the Defending Pokémon can't attack. | [Grass,Fire] Wild Tackle 130 — This Pokémon also does 20 damage to itself.",,,3,SSP,Surging Sparks,211,Illustration Rare,H,
Applin,Pokémon,Basic,40,Grass,,,[Grass] Mini Drain 10 — Heal 10 damage from this Pokémon.,Fire ×2,,1,DRI,Destined Rivals,16,Common,I,
Applin,Pokémon,Basic,40,Grass,,,"[Grass] Tumbling Attack 10+ — Flip a coin. If heads, this attack does 20 more damage.",Fire ×2,,1,TWM,Twilight Masquerade,17,Common,H,
Applin,Pokémon,Basic,40,Dragon,,,"[Colorless] Find a Friend — Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck. | [Grass,Fire] Rolling Tackle 30",,,1,TWM,Twilight Masquerade,126,Common,H,
Applin,Pokémon,Basic,40,Dragon,,,"[Colorless] Find a Friend — Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck. | [Grass,Fire] Rolling Tackle 30",,,1,TWM,Twilight Masquerade,185,Illustration Rare,H,
Applin,Pokémon,Basic,40,Grass,,,[Grass] Spray Fluid 20,Fire ×2,,1,SCR,Stellar Crown,12,Common,H,
Applin,Pokémon,Basic,40,Dragon,,,"[Colorless] Nutrients — Heal 30 damage from 1 of your Pokémon. | [Grass,Fire] Trip Over 20+ — Flip a coin. If heads, this attack does 30 more damage.",,,1,SSP,Surging Sparks,138,Common,H,
Applin,Pokémon,Basic,40,Grass,,,[Grass] Spray Fluid 20,Fire ×2,,1,PRE,Prismatic Evolutions,9,Common,H,
Arbok,Pokémon,Stage 1,130,Darkness,Ekans,,"[Darkness] Panic Poison — Your opponent's Active Pokémon is now Burned, Confused, and Poisoned. | [Darkness,Darkness] Darkness Fang 70",Fighting ×2,,2,TEF,Temporal Forces,101,Common,H,
Arbok,Pokémon,Stage 1,130,Darkness,Ekans,,"[Darkness] Panic Poison — Your opponent's Active Pokémon is now Burned, Confused, and Poisoned. | [Darkness,Darkness] Darkness Fang 70",Fighting ×2,,2,TEF,Temporal Forces,176,Illustration Rare,H,
Arbok ex,Pokémon,"Stage 1,ex",270,Darkness,Ekans,,"[Darkness,Darkness] Bind Down 70 — During your opponent's next turn, the Defending Pokémon can't retreat. | [Darkness,Darkness,Darkness] Menacing Fangs 150 — Your opponent discards 2 cards from their hand.",Fighting ×2,,2,MEW,151,24,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Arbok ex,Pokémon,"Stage 1,ex",270,Darkness,Ekans,,"[Darkness,Darkness] Bind Down 70 — During your opponent's next turn, the Defending Pokémon can't retreat. | [Darkness,Darkness,Darkness] Menacing Fangs 150 — Your opponent discards 2 cards from their hand.",Fighting ×2,,2,MEW,151,185,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Arboliva,Pokémon,Stage 2,150,Grass,Dolliv,"[Ability] Enriching Oil: When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may heal all damage from 1 of your Pokémon.","[Grass,Grass,Colorless] Solar Beam 150",Fire ×2,,2,SVI,Scarlet & Violet,23,Rare,G,
Arboliva,Pokémon,Stage 2,140,Grass,Dolliv,,[Grass] Healing Fruit — Heal all damage from 1 of your Benched Pokémon. | [Grass] Oil Shot 90,Fire ×2,,2,OBF,Obsidian Flames,21,Uncommon,G,
Arboliva,Pokémon,Stage 2,150,Grass,Dolliv,"[Ability] Enriching Oil: When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may heal all damage from 1 of your Pokémon.","[Grass,Grass,Colorless] Solar Beam 150",Fire ×2,,2,PAF,Paldean Fates,104,Shiny Rare,G,
