name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Kilowattrel,Pokémon,Stage 1,120,Lightning,Wattrel,,"[Colorless] Peck 20 | [Colorless,Colorless,Colorless] Jet Wing 150 — During your next turn, this Pokémon can't attack.",Lightning ×2,Fighting -30,0,PAL,Paldea Evolved,82,Uncommon,G,
Kilowattrel,Pokémon,Stage 1,120,Lightning,Wattrel,,"[Colorless] United Thunder — This attack does 10 damage for each Pokémon in your discard pile that has the United Wings attack to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Lightning,Colorless,Colorless] Speed Wing 90",Lightning ×2,Fighting -30,0,PAF,Paldean Fates,22,Uncommon,G,
Kilowattrel,Pokémon,Stage 1,120,Lightning,Wattrel,,"[Colorless] United Thunder — This attack does 10 damage for each Pokémon in your discard pile that has the United Wings attack to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Lightning,Colorless,Colorless] Speed Wing 90",Lightning ×2,Fighting -30,0,PAF,Paldean Fates,146,Shiny Rare,G,
Kilowattrel,Pokémon,Stage 1,120,Lightning,Wattrel,,"[Colorless] Wind Power Charge 10 — During your next turn, attacks used by this Pokémon do 120 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance). | [Lightning,Colorless] Strong Volt 100 — Discard an Energy from this Pokémon.",Lightning ×2,Fighting -30,1,TWM,Twilight Masquerade,76,Uncommon,H,
Kilowattrel,Pokémon,Stage 1,120,Lightning,Wattrel,,"[Colorless,Colorless] Glide 50 | [Lightning,Lightning,Colorless] Storm Bolt 160 — Move all Energy from this Pokémon to your Benched Pokémon in any way you like.",Lightning ×2,Fighting -30,1,SSP,Surging Sparks,67,Uncommon,H,
Kilowattrel ex,Pokémon,"Stage 1,ex",260,Lightning,Wattrel,,"[Lightning] Return Charge — Switch this Pokémon with 1 of your Benched Pokémon. If you do, attach up to 2 Basic Lightning Energy cards from your hand to this Pokémon. | [Colorless,Colorless] Thunder Lance 40+ — This attack does 40 more damage for each Lightning Energy attached to this Pokémon.",Lightning ×2,Fighting -30,0,SSP,Surging Sparks,68,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Kingambit,Pokémon,Stage 2,170,Metal,Bisharp,[Ability] Supreme Overlord: Attacks used by this Pokémon do 30 more damage to your opponent's Active Pokémon for each Prize card your opponent has taken (before applying Weakness and Resistance).,"[Metal,Metal] Double-Edged Slash 180 — This Pokémon also does 50 damage to itself.",Fire ×2,Grass -30,3,ASC,Ascended Heroes,148,Rare,I,
Kingambit,Pokémon,Stage 2,170,Darkness,Bisharp,[Ability] Leadership: Your Basic Pokémon's attacks do 30 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).,"[Darkness,Colorless,Colorless] Hack At 160",Grass ×2,,3,SVI,Scarlet & Violet,134,Rare,G,
Kingambit,Pokémon,Stage 2,170,Darkness,Bisharp,[Ability] Leadership: Your Basic Pokémon's attacks do 30 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).,"[Darkness,Colorless,Colorless] Hack At 160",Grass ×2,,3,SVI,Scarlet & Violet,220,Illustration Rare,G,
Kingambit,Pokémon,Stage 2,180,Metal,Bisharp,,"[Metal] Strike Down — If your opponent's Active Pokémon has 4 or more damage counters on it, that Pokémon is Knocked Out. | [Metal,Colorless,Colorless] Massive Rend 140",Fire ×2,Grass -30,4,OBF,Obsidian Flames,150,Uncommon,G,
Kingambit,Pokémon,Stage 2,170,Darkness,Bisharp,[Ability] Leadership: Your Basic Pokémon's attacks do 30 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).,"[Darkness,Colorless,Colorless] Hack At 160",Grass ×2,,3,PAF,Paldean Fates,187,Shiny Rare,G,
Kingambit,Pokémon,Stage 2,170,Darkness,Bisharp,,"[Darkness] Elbow Strike 40 | [Darkness,Colorless] Slicing Blade 100",Grass ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,113,Promo,H,
Kingambit,Pokémon,Stage 2,180,Metal,Bisharp,,"[Metal] Strike Down — If your opponent's Active Pokémon has 4 or more damage counters on it, that Pokémon is Knocked Out. | [Metal,Colorless,Colorless] Massive Rend 140",Fire ×2,Grass -30,4,PR-SV,Scarlet & Violet Black Star Promos,130,Promo,G,
Kingdra,Pokémon,Stage 2,150,Water,Seadra,,"[Water] Whirltide — Reveal the top 6 cards of your deck. This attack does 60 damage to 1 of your opponent's Pokémon for each Energy card you find there. Then, discard those Energy cards and shuffle the other cards back into your deck. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Water,Colorless] Hydro Splash 120",Lightning ×2,,1,PAR,Paradox Rift,32,Rare,G,
Kingdra ex,Pokémon,"Stage 2,ex",310,Water,Seadra,,"[Water] King's Order — Put up to 3 Water Pokémon from your discard pile onto your Bench. | [Colorless,Colorless] Hydro Pump 50+ — This attack does 50 more damage for each Water Energy attached to this Pokémon.",Lightning ×2,,1,SFA,Shrouded Fable,12,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Kingdra ex,Pokémon,"Stage 2,ex",310,Water,Seadra,,"[Water] King's Order — Put up to 3 Water Pokémon from your discard pile onto your Bench. | [Colorless,Colorless] Hydro Pump 50+ — This attack does 50 more damage for each Water Energy attached to this Pokémon.",Lightning ×2,,1,SFA,Shrouded Fable,80,Ultra Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Kingdra ex,Pokémon,"Stage 2,ex",310,Water,Seadra,,"[Water] King's Order — Put up to 3 Water Pokémon from your discard pile onto your Bench. | [Colorless,Colorless] Hydro Pump 50+ — This attack does 50 more damage for each Water Energy attached to this Pokémon.",Lightning ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,131,Promo,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Kingler,Pokémon,Stage 1,140,Water,Krabby,,"[Water,Water,Water] Hammer Arm 90 — Discard the top card of your opponent's deck. | [Water,Water,Water,Water] Guillotine 220",Lightning ×2,,3,MEW,151,99,Uncommon,G,
Kirlia,Pokémon,Stage 1,100,Psychic,Ralts,,"[Psychic] Call Sign — Search your deck for up to 3 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck. | [Psychic] Psyshot 30",Darkness ×2,Fighting -30,1,MEG,Mega Evolution,59,Common,I,
Kirlia,Pokémon,Stage 1,100,Psychic,Ralts,,"[Psychic] Call Sign — Search your deck for up to 3 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck. | [Psychic] Psyshot 30",Darkness ×2,Fighting -30,1,ASC,Ascended Heroes,88,Common,I,
Kirlia,Pokémon,Stage 1,90,Psychic,Ralts,,"[Psychic,Colorless] Magical Shot 30 | [Psychic,Psychic,Colorless] Psychic 60+ — This attack does 20 more damage for each Energy attached to your opponent's Active Pokémon.",Darkness ×2,Fighting -30,1,SVI,Scarlet & Violet,85,Common,G,
Kirlia,Pokémon,Stage 1,90,Psychic,Ralts,,"[Psychic,Colorless] Magical Shot 30 | [Psychic,Psychic,Colorless] Psychic 60+ — This attack does 20 more damage for each Energy attached to your opponent's Active Pokémon.",Darkness ×2,Fighting -30,1,SVI,Scarlet & Violet,212,Illustration Rare,G,
Kirlia,Pokémon,Stage 1,90,Psychic,Ralts,,"[Psychic,Colorless] Magical Shot 30 | [Psychic,Psychic,Colorless] Psychic 60+ — This attack does 20 more damage for each Energy attached to your opponent's Active Pokémon.",Darkness ×2,Fighting -30,1,PAF,Paldean Fates,28,Uncommon,G,
Kirlia,Pokémon,Stage 1,90,Psychic,Ralts,,"[Psychic,Colorless] Magical Shot 30 | [Psychic,Psychic,Colorless] Psychic 60+ — This attack does 20 more damage for each Energy attached to your opponent's Active Pokémon.",Darkness ×2,Fighting -30,1,PAF,Paldean Fates,154,Shiny Rare,G,
Klang,Pokémon,Stage 1,90,Metal,Klink,,"[Colorless,Colorless] Iron Tackle 60 — This Pokémon also does 20 damage to itself.",Fire ×2,Grass -30,3,SCR,Stellar Crown,100,Common,H,
Klang,Pokémon,Stage 1,90,Metal,Klink,,"[Metal,Colorless] Hard Gears 50 — During your opponent's next turn, this Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).",Fire ×2,Grass -30,2,BLK,Black Bolt,62,Common,I,
Klang,Pokémon,Stage 1,90,Metal,Klink,,"[Metal,Colorless] Hard Gears 50 — During your opponent's next turn, this Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).",Fire ×2,Grass -30,2,BLK,Black Bolt,140,Illustration Rare,I,
Klawf,Pokémon,Basic,130,Fighting,,,"[Fighting,Fighting] Vise Grip 50 | [Fighting,Fighting,Fighting] Adrenaline Hammer 130 — This Pokémon is now Confused.",Grass ×2,,3,SVI,Scarlet & Violet,122,Rare,G,
Klawf,Pokémon,Basic,130,Fighting,,,"[Fighting,Fighting] Vise Grip 50 | [Fighting,Fighting,Fighting] Adrenaline Hammer 130 — This Pokémon is now Confused.",Grass ×2,,3,SVI,Scarlet & Violet,217,Illustration Rare,G,
Klawf,Pokémon,Basic,120,Fighting,,,"[Colorless,Colorless] Unhinged Scissors 30+ — If this Pokémon is affected by a Special Condition, this attack does 160 more damage. | [Fighting,Fighting] Boiled Press 80 — This Pokémon is now Burned.",Grass ×2,,3,PAR,Paradox Rift,105,Uncommon,G,
Klawf,Pokémon,Basic,120,Fighting,,,"[Colorless,Colorless] Snipping Pincers — Flip 2 coins. For each heads, discard an Energy from your opponent's Active Pokémon. | [Fighting,Colorless,Colorless] Hammer In 100",Grass ×2,,3,JTG,Journey Together,90,Uncommon,I,
Klawf ex,Pokémon,"Basic,ex",220,Fighting,,"[Ability] Counterattacking Pincer: If this Pokémon is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if this Pokémon is Knocked Out), discard an Energy from the Attacking Pokémon.","[Fighting,Colorless,Colorless] Falling Press 100+ — Flip a coin. If heads, this attack does 80 more damage.",Grass ×2,,3,OBF,Obsidian Flames,120,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Klefki,Pokémon,Basic,70,Psychic,,"[Ability] Mischievous Lock: As long as this Pokémon is in the Active Spot, Basic Pokémon in play (both yours and your opponent's) have no Abilities, except for Mischievous Lock.","[Colorless] Joust 10 — Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",Metal ×2,,1,SVI,Scarlet & Violet,96,Rare,G,
Klefki,Pokémon,Basic,70,Psychic,,"[Ability] Mischievous Lock: As long as this Pokémon is in the Active Spot, Basic Pokémon in play (both yours and your opponent's) have no Abilities, except for Mischievous Lock.","[Colorless] Joust 10 — Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",Metal ×2,,1,PAF,Paldean Fates,159,Shiny Rare,G,
Klefki,Pokémon,Basic,70,Metal,,,"[Colorless] Stick 'n' Draw — Discard a card from your hand. If you do, draw 2 cards. | [Colorless] Hook 20",Fire ×2,Grass -30,1,SSP,Surging Sparks,128,Common,H,
Klink,Pokémon,Basic,60,Metal,,,"[Colorless] Allure — Draw a card. | [Colorless,Colorless] Beam 20",Fire ×2,Grass -30,2,SCR,Stellar Crown,99,Common,H,
Klink,Pokémon,Basic,60,Metal,,,"[Metal] Hard Gears 10 — During your opponent's next turn, this Pokémon takes 10 less damage from attacks (after applying Weakness and Resistance).",Fire ×2,Grass -30,1,BLK,Black Bolt,61,Common,I,
Klink,Pokémon,Basic,60,Metal,,,"[Metal] Hard Gears 10 — During your opponent's next turn, this Pokémon takes 10 less damage from attacks (after applying Weakness and Resistance).",Fire ×2,Grass -30,1,BLK,Black Bolt,139,Illustration Rare,I,
Klinklang,Pokémon,Stage 2,140,Metal,Klang,"[Ability] Emergency Rotation: Once during your turn, if this Pokémon is in your hand and your opponent has any Stage 2 Pokémon in play, you may put this Pokémon onto your Bench.","[Colorless,Colorless] Hyper Ray 130 — Discard all Energy from this Pokémon.",Fire ×2,Grass -30,3,SCR,Stellar Crown,101,Rare,H,
Klinklang,Pokémon,Stage 2,150,Metal,Klang,[Ability] Gear Coating: All of your Pokémon that have any Metal Energy attached take 20 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance).,"[Metal,Colorless,Colorless] Hammer In 120",Fire ×2,Grass -30,3,BLK,Black Bolt,63,Rare,I,
Klinklang,Pokémon,Stage 2,150,Metal,Klang,[Ability] Gear Coating: All of your Pokémon that have any Metal Energy attached take 20 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance).,"[Metal,Colorless,Colorless] Hammer In 120",Fire ×2,Grass -30,3,BLK,Black Bolt,141,Illustration Rare,I,
Koffing,Pokémon,Basic,60,Darkness,,,"[Colorless,Colorless] Suspicious Gas 20 — Your opponent's Active Pokémon is now Confused.",Fighting ×2,,1,MEW,151,109,Common,G,
Koffing,Pokémon,Basic,60,Darkness,,,"[Colorless] Tackle 10 | [Darkness,Colorless] Suffocating Gas 20",Fighting ×2,,1,JTG,Journey Together,91,Common,I,
Komala,Pokémon,Basic,100,Colorless,,,"[Colorless] Slumbering Smack 30 — Both Active Pokémon are now Asleep. During your next turn, attacks used by this Pokémon do 100 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).",Fighting ×2,,2,JTG,Journey Together,129,Common,I,
Koraidon,Pokémon,Basic,130,Fighting,,,"[Colorless,Colorless,Colorless] Claw Slash 70 | [Fighting,Fighting,Fighting,Colorless] Rampaging Fang 190 — Discard 3 Energy from this Pokémon.",Psychic ×2,,2,SVI,Scarlet & Violet,124,Rare,G,
Koraidon,Pokémon,"Basic,Ancient",140,Dragon,,,"[Fighting,Colorless] Primordial Beatdown 30× — This attack does 30 damage for each of your Ancient Pokémon in play. | [Fire,Fighting,Colorless] Shred 130 — This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",,,2,TEF,Temporal Forces,119,Rare,H,
Koraidon,Pokémon,Basic,130,Fighting,,,"[Fighting,Fighting] Resolute Fang 50+ — If your opponent's Active Pokémon is a Pokémon ex, this attack does 70 more damage.",Psychic ×2,,2,SCR,Stellar Crown,90,Uncommon,H,
Koraidon,Pokémon,"Basic,Ancient",130,Fighting,,,"[Colorless,Colorless] Unrelenting Onslaught 30+ — If 1 of your other Ancient Pokémon used an attack during your last turn, this attack does 150 more damage. | [Fighting,Fighting,Colorless] Hammer In 110",Psychic ×2,,2,SSP,Surging Sparks,116,Uncommon,H,
Koraidon,Pokémon,Basic,130,Fighting,,,"[Colorless,Colorless,Colorless] Claw Slash 70 | [Fighting,Fighting,Fighting,Colorless] Rampaging Fang 190 — Discard 3 Energy from this Pokémon.",Psychic ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,14,Promo,G,
Koraidon,Pokémon,"Basic,Ancient",140,Dragon,,,"[Fighting,Colorless] Primordial Beatdown 30× — This attack does 30 damage for each of your Ancient Pokémon in play. | [Fire,Fighting,Colorless] Shred 130 — This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",,,2,PR-SV,Scarlet & Violet Black Star Promos,91,Promo,H,
Koraidon ex,Pokémon,"Basic,Tera,ex",230,Fighting,,,"[Fighting,Colorless] Orichalcum Fang 50+ — If any of your Pokémon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 120 more damage. | [Fighting,Fighting,Colorless] Impact Blow 200 — During your next turn, this Pokémon can't use Impact Blow.",Psychic ×2,,2,ASC,Ascended Heroes,121,Double Rare,J,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent’s). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Koraidon ex,Pokémon,"Basic,ex",230,Fighting,,"[Ability] Dino Cry: Once during your turn, you may attach up to 2 Basic Fighting Energy cards from your discard pile to your Basic Fighting Pokémon in any way you like. If you use this Ability, your turn ends.","[Fighting,Fighting,Colorless] Wild Impact 220 — During your next turn, this Pokémon can't attack.",Psychic ×2,,2,SVI,Scarlet & Violet,125,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Koraidon ex,Pokémon,"Basic,ex",230,Fighting,,"[Ability] Dino Cry: Once during your turn, you may attach up to 2 Basic Fighting Energy cards from your discard pile to your Basic Fighting Pokémon in any way you like. If you use this Ability, your turn ends.","[Fighting,Fighting,Colorless] Wild Impact 220 — During your next turn, this Pokémon can't attack.",Psychic ×2,,2,SVI,Scarlet & Violet,231,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Koraidon ex,Pokémon,"Basic,ex",230,Fighting,,"[Ability] Dino Cry: Once during your turn, you may attach up to 2 Basic Fighting Energy cards from your discard pile to your Basic Fighting Pokémon in any way you like. If you use this Ability, your turn ends.","[Fighting,Fighting,Colorless] Wild Impact 220 — During your next turn, this Pokémon can't attack.",Psychic ×2,,2,SVI,Scarlet & Violet,247,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Koraidon ex,Pokémon,"Basic,ex",230,Fighting,,"[Ability] Dino Cry: Once during your turn, you may attach up to 2 Basic Fighting Energy cards from your discard pile to your Basic Fighting Pokémon in any way you like. If you use this Ability, your turn ends.","[Fighting,Fighting,Colorless] Wild Impact 220 — During your next turn, this Pokémon can't attack.",Psychic ×2,,2,SVI,Scarlet & Violet,254,Hyper Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Koraidon ex,Pokémon,"Basic,ex",230,Fighting,,,"[Fighting] Splitting Beam 20 — This attack also does 20 damage to 2 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Fighting,Fighting,Colorless] Gaia Press 230 — This Pokémon also does 30 damage to itself.",Psychic ×2,,2,OBF,Obsidian Flames,124,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Koraidon ex,Pokémon,"Basic,ex",230,Fighting,,"[Ability] Dino Cry: Once during your turn, you may attach up to 2 Basic Fighting Energy cards from your discard pile to your Basic Fighting Pokémon in any way you like. If you use this Ability, your turn ends.","[Fighting,Fighting,Colorless] Wild Impact 220 — During your next turn, this Pokémon can't attack.",Psychic ×2,,2,PAF,Paldean Fates,245,Hyper Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Koraidon ex,Pokémon,"Basic,ex,Ancient",230,Dragon,,,"[Colorless,Colorless] Retribution Strike 20+ — This attack does 10 more damage for each damage counter on this Pokémon. | [Fire,Fighting,Fighting] Kaiser Tackle 280 — This Pokémon also does 60 damage to itself.",,,2,TEF,Temporal Forces,120,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Koraidon ex,Pokémon,"Basic,ex",230,Fighting,,"[Ability] Dino Cry: Once during your turn, you may attach up to 2 Basic Fighting Energy cards from your discard pile to your Basic Fighting Pokémon in any way you like. If you use this Ability, your turn ends.","[Fighting,Fighting,Colorless] Wild Impact 220 — During your next turn, this Pokémon can't attack.",Psychic ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,29,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Krabby,Pokémon,Basic,70,Water,,,"[Water] Salt Water — Flip a coin. If heads, search your deck for up to 2 Basic Water Energy cards and attach them to this Pokémon. Then, shuffle your deck. | [Water,Water,Water] Crabhammer 50",Lightning ×2,,1,MEW,151,98,Common,G,
Krokorok,Pokémon,Stage 1,100,Darkness,Sandile,,"[Darkness] Bite 30 | [Darkness,Colorless,Colorless] Confront 60",Grass ×2,,2,PFL,Phantasmal Flames,65,Common,I,
Krokorok,Pokémon,Stage 1,100,Fighting,Sandile,,"[Fighting] Payback 30+ — If your opponent has exactly 1 Prize card remaining, this attack does 90 more damage. | [Fighting,Fighting] Corkscrew Punch 60",Grass ×2,,2,SVI,Scarlet & Violet,116,Common,G,
Krokorok,Pokémon,Stage 1,100,Darkness,Sandile,,"[Darkness,Colorless] Tighten Up 40 — Your opponent discards 2 cards from their hand.",Grass ×2,,2,BLK,Black Bolt,58,Common,I,
Krokorok,Pokémon,Stage 1,100,Darkness,Sandile,,"[Darkness,Colorless] Tighten Up 40 — Your opponent discards 2 cards from their hand.",Grass ×2,,2,BLK,Black Bolt,136,Illustration Rare,I,
