name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Quaxly,Pokémon,Basic,70,Water,,,"[Colorless] Pound 10 | [Water,Colorless] Kick 20",Lightning ×2,,1,SVI,Scarlet & Violet,52,Common,G,
Quaxly,Pokémon,Basic,60,Water,,,"[Water,Colorless] Apply Gel 20 — During your opponent's next turn, if the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack doesn't happen.",Lightning ×2,,1,PAL,Paldea Evolved,49,Common,G,
Quaxly,Pokémon,Basic,70,Water,,,[Water] Reckless Charge 30 — This Pokémon also does 10 damage to itself.,Lightning ×2,,1,PAL,Paldea Evolved,50,Common,G,
Quaxly,Pokémon,Basic,60,Water,,,"[Water,Colorless] Apply Gel 20 — During your opponent's next turn, if the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack doesn't happen.",Lightning ×2,,1,PAL,Paldea Evolved,206,Illustration Rare,G,
Quaxly,Pokémon,Basic,60,Water,,,"[Water] Aerial Ace 10+ — Flip a coin. If heads, this attack does 20 more damage.",Lightning ×2,,1,SSP,Surging Sparks,50,Common,H,
Quaxly,Pokémon,Basic,70,Water,,,"[Water,Colorless] Water Splash 20+ — Flip a coin. If heads, this attack does 20 more damage.",Lightning ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,3,Promo,G,
Quaxly,Pokémon,Basic,70,Water,,,[Water] Reckless Charge 30 — This Pokémon also does 10 damage to itself.,Lightning ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,82,Promo,G,
Quaxwell,Pokémon,Stage 1,100,Water,Quaxly,,"[Water] Rain Splash 20 | [Water,Colorless,Colorless] Spiral Kick 70",Lightning ×2,,1,SVI,Scarlet & Violet,53,Uncommon,G,
Quaxwell,Pokémon,Stage 1,90,Water,Quaxly,,"[Water] Water Gun 30 | [Water,Colorless] Wave Splash 50",Lightning ×2,,1,PAL,Paldea Evolved,51,Uncommon,G,
Quaxwell,Pokémon,Stage 1,90,Water,Quaxly,,"[Water] Water Gun 30 | [Water,Colorless] Wave Splash 50",Lightning ×2,,1,PAL,Paldea Evolved,207,Illustration Rare,G,
Quaxwell,Pokémon,Stage 1,100,Water,Quaxly,,[Water] Aqua Edge 40,Lightning ×2,,1,SSP,Surging Sparks,51,Common,H,
Quaxwell,Pokémon,Stage 1,90,Water,Quaxly,,"[Water] Water Gun 30 | [Water,Colorless] Wave Splash 50",Lightning ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,83,Promo,G,
