name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Smeargle,Pokémon,Basic,80,Colorless,,,"[Colorless] Energizing Sketch — Flip 3 coins. Attach an amount of Basic Energy up to the number of heads from your discard pile to your Benched Pokémon in any way you like. | [Colorless,Colorless] Hook 40",Fighting ×2,,1,PFL,Phantasmal Flames,80,Common,I,
Smoliv,Pokémon,Basic,50,Grass,,,"[Colorless,Colorless] Tackle 30",Fire ×2,,1,SVI,Scarlet & Violet,20,Common,G,
Smoliv,Pokémon,Basic,60,Grass,,,"[Grass] Nutrients — Heal 30 damage from 1 of your Pokémon. | [Grass,Colorless] Spray Fluid 20",Fire ×2,,1,SVI,Scarlet & Violet,21,Common,G,
Smoliv,Pokémon,Basic,60,Grass,,,[Colorless] Ram 10,Fire ×2,,1,DRI,Destined Rivals,21,Common,I,
Smoliv,Pokémon,Basic,50,Grass,,,[Grass] Absorb 10 — Heal 10 damage from this Pokémon.,Fire ×2,,1,OBF,Obsidian Flames,19,Common,G,
Smoliv,Pokémon,Basic,60,Grass,,,"[Grass] Nutrients — Heal 30 damage from 1 of your Pokémon. | [Grass,Colorless] Spray Fluid 20",Fire ×2,,1,PAF,Paldean Fates,102,Shiny Rare,G,
Smoliv,Pokémon,Basic,60,Grass,,,"[Grass] Nutrients — Heal 30 damage from 1 of your Pokémon. | [Grass,Colorless] Spray Fluid 20",Fire ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,23,Promo,G,
Smoochum,Pokémon,Basic,30,Psychic,,,"[] Delightful Kiss — Search your deck for up to 2 Basic Psychic Energy cards and attach them to 1 of your Benched Pokémon. Then, shuffle your deck.",Darkness ×2,Fighting -30,0,SSP,Surging Sparks,75,Common,H,
Sneasel,Pokémon,Basic,70,Water,,,"[Water] Cut 10 | [Water,Water] Beset 30 — During your opponent's next turn, the Defending Pokémon can't retreat.",Metal ×2,,1,ASC,Ascended Heroes,44,Common,H,
Sneasel,Pokémon,Basic,70,Darkness,,,[Darkness] Dig Claws 20,Grass ×2,,1,PAL,Paldea Evolved,133,Common,G,
Sneasel,Pokémon,Basic,70,Darkness,,,[Darkness] Dig Claws 20,Grass ×2,,1,PAF,Paldean Fates,182,Shiny Rare,G,
Sneasel,Pokémon,Basic,70,Water,,,"[Water] Cut 10 | [Water,Water] Beset 30 — During your opponent's next turn, the Defending Pokémon can't retreat.",Metal ×2,,1,SFA,Shrouded Fable,13,Common,H,
Sneasel,Pokémon,Basic,60,Darkness,,,[Darkness] Claw Slash 20,Grass ×2,,0,PRE,Prismatic Evolutions,61,Common,H,
Snivy,Pokémon,Basic,70,Grass,,,"[Grass] Tackle 10 | [Grass,Grass] Vine Whip 30",Fire ×2,,1,BLK,Black Bolt,1,Common,I,
Snivy,Pokémon,Basic,70,Grass,,,"[Grass] Tackle 10 | [Grass,Grass] Vine Whip 30",Fire ×2,,1,BLK,Black Bolt,87,Illustration Rare,I,
Snom,Pokémon,Basic,50,Water,,,"[Water] Hide — Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Metal ×2,,1,MEG,Mega Evolution,42,Common,I,
Snom,Pokémon,Basic,50,Water,,,[Water] Icicle 20,Metal ×2,,1,ASC,Ascended Heroes,52,Common,I,
Snom,Pokémon,Basic,50,Water,,,[Water] Powder Snow 10 — Your opponent's Active Pokémon is now Asleep.,Metal ×2,,2,TEF,Temporal Forces,45,Common,H,
Snom,Pokémon,Basic,50,Water,,,[Water] Powder Snow 10 — Your opponent's Active Pokémon is now Asleep.,Metal ×2,,2,TEF,Temporal Forces,168,Illustration Rare,H,
Snorlax,Pokémon,Basic,150,Colorless,,"[Ability] Voraciousness: Once during your turn, you may put up to 2 Leftovers cards from your discard pile into your hand.","[Colorless,Colorless,Colorless] Thudding Press 130 — This Pokémon also does 30 damage to itself.",Fighting ×2,,4,MEW,151,143,Uncommon,G,
Snorlax,Pokémon,Basic,150,Colorless,,"[Ability] Voraciousness: Once during your turn, you may put up to 2 Leftovers cards from your discard pile into your hand.","[Colorless,Colorless,Colorless] Thudding Press 130 — This Pokémon also does 30 damage to itself.",Fighting ×2,,4,PAF,Paldean Fates,202,Shiny Rare,G,
Snorlax,Pokémon,Basic,160,Colorless,,,"[Colorless] But First, Food — Attach an Energy card from your hand to this Pokémon. If you do, heal 60 damage from this Pokémon. | [Colorless,Colorless,Colorless,Colorless,Colorless] Heavy Impact 160",Fighting ×2,,4,TWM,Twilight Masquerade,136,Uncommon,H,
Snorlax,Pokémon,Basic,150,Colorless,,,"[Colorless] Spike Draw 20 — Draw a card. | [Colorless,Colorless,Colorless] Mega Punch 100",Fighting ×2,,3,SSP,Surging Sparks,144,Common,H,
Snorlax,Pokémon,Basic,150,Colorless,,"[Ability] Voraciousness: Once during your turn, you may put up to 2 Leftovers cards from your discard pile into your hand.","[Colorless,Colorless,Colorless] Thudding Press 130 — This Pokémon also does 30 damage to itself.",Fighting ×2,,4,PR-SV,Scarlet & Violet Black Star Promos,51,Promo,G,
Snorlax,Pokémon,Basic,160,Colorless,,,"[Colorless,Colorless,Colorless,Colorless] Lazy Press 120",Fighting ×2,,3,PR-SV,Scarlet & Violet Black Star Promos,122,Promo,H,
Snorlax ex,Pokémon,"Basic,ex",260,Colorless,,,"[Colorless,Colorless,Colorless] Strength 80 | [Colorless,Colorless,Colorless,Colorless] Toss-and-Turn Press 120× — Flip 3 coins. This attack does 120 damage for each heads.",Fighting ×2,,4,PRE,Prismatic Evolutions,76,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Snorunt,Pokémon,Basic,70,Water,,,[Water] Chilly 10,Metal ×2,,1,ASC,Ascended Heroes,46,Common,I,
Snorunt,Pokémon,Basic,70,Water,,,[Water] Chilly 10,Metal ×2,,1,ASC,Ascended Heroes,227,Illustration Rare,I,
Snorunt,Pokémon,Basic,60,Water,,,"[Water] Ice Shard 10+ — If your opponent's Active Pokémon is a Fighting Pokémon, this attack does 30 more damage.",Metal ×2,,1,PAR,Paradox Rift,37,Common,G,
Snorunt,Pokémon,Basic,60,Water,,,"[Water] Ice Shard 10+ — If your opponent's Active Pokémon is a Fighting Pokémon, this attack does 30 more damage.",Metal ×2,,1,PAR,Paradox Rift,188,Illustration Rare,G,
Snorunt,Pokémon,Basic,60,Water,,,"[Water,Colorless] Astonish 20 — Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.",Metal ×2,,1,TWM,Twilight Masquerade,51,Common,H,
Snover,Pokémon,Basic,90,Water,,,"[Water] Beat 10 | [Water,Water] Icy Snow 30",Metal ×2,,3,MEG,Mega Evolution,35,Common,I,
Snover,Pokémon,Basic,90,Water,,,"[Water] Beat 10 | [Water,Water] Icy Snow 30",Metal ×2,,3,MEG,Mega Evolution,140,Illustration Rare,I,
Snover,Pokémon,Basic,90,Water,,,"[Colorless,Colorless] Light Punch 20 | [Water,Colorless,Colorless] Icicle 50",Metal ×2,,3,DRI,Destined Rivals,59,Common,I,
Snover,Pokémon,Basic,90,Grass,,,"[Grass,Colorless] Corkscrew Punch 30",Fire ×2,,3,PAL,Paldea Evolved,10,Common,G,
Snover,Pokémon,Basic,90,Grass,,,"[Grass,Colorless] Corkscrew Punch 30",Fire ×2,,3,PAF,Paldean Fates,100,Shiny Rare,G,
Snubbull,Pokémon,Basic,70,Psychic,,,"[Psychic,Colorless] Tackle 20",Metal ×2,,1,PFL,Phantasmal Flames,37,Common,I,
Snubbull,Pokémon,Basic,80,Psychic,,,"[Psychic] Gnaw 10 | [Psychic,Colorless] Double-Edge 30 — This Pokémon also does 10 damage to itself.",Metal ×2,,2,OBF,Obsidian Flames,87,Common,G,
Sobble,Pokémon,Basic,70,Water,,,"[Water] Surprise Attack 30 — Flip a coin. If tails, this attack does nothing.",Lightning ×2,,1,MEG,Mega Evolution,39,Common,I,
Solosis,Pokémon,Basic,40,Psychic,,,"[Colorless] Surprise Attack 30 — Flip a coin. If tails, this attack does nothing.",Darkness ×2,Fighting -30,1,TEF,Temporal Forces,70,Common,H,
Solosis,Pokémon,Basic,40,Psychic,,,[Colorless] Rollout 10,Darkness ×2,Fighting -30,1,BLK,Black Bolt,37,Common,I,
Solosis,Pokémon,Basic,40,Psychic,,,[Colorless] Rollout 10,Darkness ×2,Fighting -30,1,BLK,Black Bolt,118,Illustration Rare,I,
Solrock,Pokémon,Basic,110,Fighting,,,"[Fighting] Cosmic Beam 70 — If you don't have Lunatone on your Bench, this attack does nothing. This attack's damage isn't affected by Weakness or Resistance.",Grass ×2,,1,MEG,Mega Evolution,75,Uncommon,I,
Solrock,Pokémon,Basic,110,Fighting,,,"[Fighting] Cosmic Beam 70 — If you don't have Lunatone on your Bench, this attack does nothing. This attack's damage isn't affected by Weakness or Resistance.",Grass ×2,,1,ASC,Ascended Heroes,106,Uncommon,I,
Solrock,Pokémon,Basic,90,Psychic,,,"[Colorless] Call for Family — Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck. | [Psychic,Colorless] Solar Beam 50",Darkness ×2,Fighting -30,1,OBF,Obsidian Flames,93,Uncommon,G,
Spearow,Pokémon,Basic,60,Colorless,,,"[Colorless] Pluck 10 — Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",Lightning ×2,Fighting -30,1,MEG,Mega Evolution,102,Common,I,
Spearow,Pokémon,Basic,60,Colorless,,,"[Colorless] Pluck 10 — Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",Lightning ×2,Fighting -30,1,MEG,Mega Evolution,151,Illustration Rare,I,
Spearow,Pokémon,Basic,50,Colorless,,"[Ability] Evolutionary Advantage: If you go second, this Pokémon can evolve during your first turn.",[Colorless] Speed Dive 10,Lightning ×2,Fighting -30,1,MEW,151,21,Common,G,
Spectrier,Pokémon,Basic,120,Psychic,,,"[Psychic] Spooky Shot 30 | [Psychic,Psychic,Colorless] Phantasmal Barrage — Discard all Energy from this Pokémon and place 12 damage counters on 1 of your opponent's Pokémon.",Darkness ×2,Fighting -30,1,ASC,Ascended Heroes,98,Rare,I,
Spewpa,Pokémon,Stage 1,70,Grass,Scatterbug,[Ability] Adaptive Evolution: This Pokémon can evolve during your first turn or the turn you play it.,"[Grass,Colorless] Bug Bite 30",Fire ×2,,3,SVI,Scarlet & Violet,9,Common,G,
Spewpa,Pokémon,Stage 1,80,Grass,Scatterbug,,[Colorless] Wander About — Switch this Pokémon with 1 of your Benched Pokémon. | [Grass] Tackle 30,Fire ×2,,3,SSP,Surging Sparks,6,Common,H,
Spheal,Pokémon,Basic,70,Water,,,[Water] Powder Snow 10 — Your opponent's Active Pokémon is now Asleep.,Metal ×2,,2,SSP,Surging Sparks,43,Common,H,
Spheal,Pokémon,Basic,70,Water,,,[Water] Powder Snow 10 — Your opponent's Active Pokémon is now Asleep.,Metal ×2,,2,SSP,Surging Sparks,199,Illustration Rare,H,
Spidops,Pokémon,Stage 1,110,Grass,Tarountula,,"[Grass,Grass] Entangling Trap — Shuffle each player's Active Pokémon and all attached cards into their deck. (You choose a new Active Pokémon first.) | [Grass,Grass,Grass] Hammer In 130",Fire ×2,,2,PAL,Paldea Evolved,18,Uncommon,G,
Spidops,Pokémon,Stage 1,120,Grass,Tarountula,,"[Grass] String Truss 30 — Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed. | [Grass,Colorless,Colorless] Jet Headbutt 100",Fire ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,9,Promo,G,
Spidops ex,Pokémon,"Stage 1,ex",260,Grass,Tarountula,[Ability] Trap Territory: Your opponent's Active Pokémon's Retreat Cost is Colorless more.,"[Grass,Colorless] Wire Hang 90+ — This attack does 30 more damage for each Colorless in your opponent's Active Pokémon's Retreat Cost.",Fire ×2,,2,SVI,Scarlet & Violet,19,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Spidops ex,Pokémon,"Stage 1,ex",260,Grass,Tarountula,[Ability] Trap Territory: Your opponent's Active Pokémon's Retreat Cost is Colorless more.,"[Grass,Colorless] Wire Hang 90+ — This attack does 30 more damage for each Colorless in your opponent's Active Pokémon's Retreat Cost.",Fire ×2,,2,SVI,Scarlet & Violet,223,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Spidops ex,Pokémon,"Stage 1,ex",260,Grass,Tarountula,[Ability] Trap Territory: Your opponent's Active Pokémon's Retreat Cost is Colorless more.,"[Grass,Colorless] Wire Hang 90+ — This attack does 30 more damage for each Colorless in your opponent's Active Pokémon's Retreat Cost.",Fire ×2,,2,SVI,Scarlet & Violet,243,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Spinarak,Pokémon,Basic,60,Grass,,,[Grass] Bug Bite 20,Fire ×2,,1,TWM,Twilight Masquerade,4,Common,H,
Spinda,Pokémon,Basic,80,Colorless,,"[Ability] Tangled Feet: If this Pokémon is Confused and is damaged by an attack, flip a coin. If heads, prevent that damage.","[Colorless,Colorless,Colorless] Teetering Steps 100 — This Pokémon is now Confused.",Fighting ×2,,1,PAR,Paradox Rift,151,Common,G,
Spiritomb,Pokémon,Basic,80,Darkness,,"[Ability] Spiteful Swirl: If your Active Darkness Pokémon is damaged by an attack from your opponent's Pokémon (even if your Active Darkness Pokémon is Knocked Out), place 1 damage counter on the Attacking Pokémon.",[Darkness] Mountain Breaker 10 — Discard the top card of your opponent's deck.,Grass ×2,,1,MEG,Mega Evolution,87,Uncommon,I,
Spiritomb,Pokémon,Basic,80,Darkness,,"[Ability] Spiteful Swirl: If your Active Darkness Pokémon is damaged by an attack from your opponent's Pokémon (even if your Active Darkness Pokémon is Knocked Out), place 1 damage counter on the Attacking Pokémon.",[Darkness] Mountain Breaker 10 — Discard the top card of your opponent's deck.,Grass ×2,,1,MEG,Mega Evolution,148,Illustration Rare,I,
Spiritomb,Pokémon,Basic,70,Darkness,,,"[Darkness] Taunt — Switch in 1 of your opponent's Benched Pokémon to the Active Spot. | [Darkness,Darkness] Doom Decree — Flip 2 coins. If both of them are heads, your opponent's Active Pokémon is Knocked Out.",Grass ×2,,1,SVI,Scarlet & Violet,129,Uncommon,G,
Spiritomb,Pokémon,Basic,60,Psychic,,[Ability] Fettered in Misfortune: Basic Pokémon V in play (both yours and your opponent's) have no Abilities.,[Colorless] Fade Out 10 — Put this Pokémon and all attached cards into your hand.,Darkness ×2,Fighting -30,1,PAL,Paldea Evolved,89,Rare,G,
Spiritomb,Pokémon,Basic,60,Psychic,,[Ability] Fettered in Misfortune: Basic Pokémon V in play (both yours and your opponent's) have no Abilities.,[Colorless] Fade Out 10 — Put this Pokémon and all attached cards into your hand.,Darkness ×2,Fighting -30,1,PAF,Paldean Fates,158,Shiny Rare,G,
Spoink,Pokémon,Basic,70,Psychic,,,[Psychic] Triple Spin 10× — Flip 3 coins. This attack does 10 damage for each heads.,Darkness ×2,Fighting -30,1,MEG,Mega Evolution,62,Common,I,
Spoink,Pokémon,Basic,70,Psychic,,,"[Psychic] Splash 10 | [Colorless,Colorless] Ram 20",Darkness ×2,Fighting -30,1,OBF,Obsidian Flames,90,Common,G,
Sprigatito,Pokémon,Basic,70,Grass,,,"[Colorless] Scratch 10 | [Grass,Colorless] Leafage 20",Fire ×2,,1,SVI,Scarlet & Violet,13,Common,G,
Sprigatito,Pokémon,Basic,60,Grass,,,"[Grass] Gather Sunlight — Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. | [Grass] Seed Bomb 10",Fire ×2,,1,PAL,Paldea Evolved,12,Common,G,
Sprigatito,Pokémon,Basic,70,Grass,,,"[Colorless,Colorless] Dig Claws 30",Fire ×2,,1,PAL,Paldea Evolved,13,Common,G,
Sprigatito,Pokémon,Basic,60,Grass,,,"[Grass] Gather Sunlight — Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. | [Grass] Seed Bomb 10",Fire ×2,,1,PAL,Paldea Evolved,196,Illustration Rare,G,
Sprigatito,Pokémon,Basic,60,Grass,,,[Colorless] Tons of Treading 10× — Flip 3 coins. This attack does 10 damage for each heads.,Fire ×2,,1,JTG,Journey Together,16,Common,I,
Sprigatito,Pokémon,Basic,70,Grass,,,[Grass] Mini Drain 10 — Heal 10 damage from this Pokémon.,Fire ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,1,Promo,G,
Sprigatito,Pokémon,Basic,60,Grass,,,"[Grass] Gather Sunlight — Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. | [Grass] Seed Bomb 10",Fire ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,76,Promo,G,
Sprigatito ex,Pokémon,"Basic,ex",200,Grass,,,"[Colorless] Scratch 20 | [Grass,Colorless,Colorless] Magical Leaf 100 — Heal 30 damage from this Pokémon.",Fire ×2,,1,ASC,Ascended Heroes,251,Ultra Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Sprigatito ex,Pokémon,"Basic,ex",200,Grass,,,"[Colorless] Scratch 20 | [Grass,Colorless,Colorless] Magical Leaf 100 — Heal 30 damage from this Pokémon.",Fire ×2,,1,PR-SV,Scarlet & Violet Black Star Promos,87,Promo,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Spritzee,Pokémon,Basic,60,Psychic,,,[Psychic] Fairy Wind 20,Metal ×2,,1,PRE,Prismatic Evolutions,38,Common,H,
Squawkabilly,Pokémon,Basic,70,Colorless,,,"[Colorless] Call for Family — Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck. | [Colorless,Colorless] Fly 60 — Flip a coin. If tails, this attack does nothing. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lightning ×2,Fighting -30,1,SVI,Scarlet & Violet,162,Common,G,
Squawkabilly,Pokémon,Basic,70,Colorless,,,[Colorless] Push Down 20 — You may switch out your opponent's Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.),Lightning ×2,Fighting -30,1,DRI,Destined Rivals,160,Common,I,
Squawkabilly,Pokémon,Basic,70,Colorless,,,"[Colorless] Add On — Draw 2 cards. | [Colorless,Colorless] Hyper Voice 40",Lightning ×2,Fighting -30,1,JTG,Journey Together,141,Common,H,
Squawkabilly ex,Pokémon,"Basic,ex",160,Colorless,,"[Ability] Squawk and Seize: Once during your first turn, you may discard your hand and draw 6 cards. You can't use more than 1 Squawk and Seize Ability during your turn.",[Colorless] Motivate 20 — Attach up to 2 Basic Energy cards from your discard pile to 1 of your Benched Pokémon.,Lightning ×2,Fighting -30,1,PAL,Paldea Evolved,169,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
