name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Jolteon ex,Pokémon,"Stage 1,Tera,ex",260,Lightning,Eevee,,"[Lightning,Colorless] Flashing Spear 60+ — You may discard up to 2 Basic Energy from your Benched Pokémon. This attack does 90 more damage for each card you discarded in this way. | [Fire,Water,Lightning] Dravite 280 — During your next turn, this Pokémon can't attack.",Fighting ×2,,0,PRE,Prismatic Evolutions,153,Special Illustration Rare,H,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's). | Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Joltik,Pokémon,Basic,40,Lightning,,,"[Lightning] Surprise Attack 30 — Flip a coin. If tails, this attack does nothing.",Fighting ×2,,1,WHT,White Flare,33,Common,I,
Joltik,Pokémon,Basic,40,Lightning,,,"[Lightning] Surprise Attack 30 — Flip a coin. If tails, this attack does nothing.",Fighting ×2,,1,WHT,White Flare,116,Illustration Rare,I,
Joltik,Pokémon,Basic,40,Lightning,,,[Lightning] Flail Around 10× — Flip 3 coins. This attack does 10 damage for each heads.,Fighting ×2,,1,PAR,Paradox Rift,64,Common,G,
Joltik,Pokémon,Basic,40,Lightning,,,[Lightning] Flail Around 10× — Flip 3 coins. This attack does 10 damage for each heads.,Fighting ×2,,1,PAR,Paradox Rift,196,Illustration Rare,G,
Joltik,Pokémon,Basic,40,Grass,,,"[Grass] Splashing Dodge 10 — Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Fire ×2,,1,SFA,Shrouded Fable,1,Common,H,
Joltik,Pokémon,Basic,30,Lightning,,,"[Colorless] Jolting Charge — Search your deck for up to 2 Basic Grass Energy cards and up to 2 Basic Lightning Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.",Fighting ×2,,1,SCR,Stellar Crown,50,Common,H,
Joltik,Pokémon,Basic,30,Lightning,,,"[Colorless] Jolting Charge — Search your deck for up to 2 Basic Grass Energy cards and up to 2 Basic Lightning Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.",Fighting ×2,,1,SCR,Stellar Crown,150,Illustration Rare,H,
Jumpluff,Pokémon,Stage 2,90,Grass,Skiploom,"[Ability] Drifting Dodge: If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",[Grass] Fluffy Breeze 60 — This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.),Fire ×2,,1,PAL,Paldea Evolved,3,Rare,G,
Jumpluff,Pokémon,Stage 2,90,Grass,Skiploom,"[Ability] Drifting Dodge: If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",[Grass] Fluffy Breeze 60 — This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.),Fire ×2,,1,PAF,Paldean Fates,98,Shiny Rare,G,
Jynx,Pokémon,Basic,110,Psychic,,,"[Psychic,Psychic] Psychic 30+ — This attack does 30 more damage for each Energy attached to your opponent's Active Pokémon.",Darkness ×2,Fighting -30,1,MEG,Mega Evolution,57,Common,I,
Jynx,Pokémon,Basic,90,Water,,,"[Colorless] Inviting Kiss — Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck. If you put any Pokémon onto your Bench in this way, move an Energy from this Pokémon to the new Benched Pokémon. | [Water] Icy Snow 30",Metal ×2,,1,TWM,Twilight Masquerade,46,Common,H,
Jynx ex,Pokémon,"Basic,ex",200,Water,,,"[Water,Colorless,Colorless] Heart-Stopping Kiss — If your opponent's Active Pokémon is Asleep, it is Knocked Out. | [Water,Water,Water] Icy Wind 120 — Your opponent's Active Pokémon is now Asleep.",Metal ×2,,2,MEW,151,124,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Jynx ex,Pokémon,"Basic,ex",200,Water,,,"[Water,Colorless,Colorless] Heart-Stopping Kiss — If your opponent's Active Pokémon is Asleep, it is Knocked Out. | [Water,Water,Water] Icy Wind 120 — Your opponent's Active Pokémon is now Asleep.",Metal ×2,,2,MEW,151,191,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
