name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
N's Zorua,Pokémon,Basic,70,Darkness,,,[Darkness] Scratch 20,Grass ×2,,1,ASC,Ascended Heroes,136,Common,I,
N's Zorua,Pokémon,Basic,70,Darkness,,,[Darkness] Scratch 20,Grass ×2,,1,JTG,Journey Together,97,Common,I,
Nacli,Pokémon,Basic,70,Fighting,,,[Colorless] Ram 10,Grass ×2,,2,MEG,Mega Evolution,82,Common,I,
Nacli,Pokémon,Basic,60,Fighting,,,[Fighting] Headbutt 20,Grass ×2,,2,PAL,Paldea Evolved,120,Common,G,
Nacli,Pokémon,Basic,70,Fighting,,,"[Fighting] Salt Coating — Heal 20 damage from 1 of your Pokémon. | [Fighting,Fighting] Tackle 30",Grass ×2,,3,PAL,Paldea Evolved,121,Common,G,
Nacli,Pokémon,Basic,70,Fighting,,,"[Fighting] Salt Coating — Heal 20 damage from 1 of your Pokémon. | [Fighting,Fighting] Tackle 30",Grass ×2,,3,PAL,Paldea Evolved,220,Illustration Rare,G,
Nacli,Pokémon,Basic,60,Fighting,,,"[Fighting] Rock Throw 10 | [Fighting,Fighting] Stone Edge 20+ — Flip a coin. If heads, this attack does 20 more damage.",Grass ×2,,2,PAR,Paradox Rift,101,Common,G,
Nacli,Pokémon,Basic,70,Fighting,,,"[Fighting] Corner 10 — During your opponent's next turn, the Defending Pokémon can't retreat.",Grass ×2,,3,PAR,Paradox Rift,102,Common,G,
Nacli,Pokémon,Basic,70,Fighting,,,"[Fighting] Salt Coating — Heal 20 damage from 1 of your Pokémon. | [Fighting,Fighting] Tackle 30",Grass ×2,,3,PAF,Paldean Fates,176,Shiny Rare,G,
Naclstack,Pokémon,Stage 1,110,Fighting,Nacli,,"[Fighting,Colorless] Rock Hurl 50 — This attack's damage isn't affected by Resistance.",Grass ×2,,3,MEG,Mega Evolution,83,Common,I,
Naclstack,Pokémon,Stage 1,100,Fighting,Nacli,,"[Fighting,Fighting] Salt Cannon 60× — Flip 3 coins. This attack does 60 damage for each heads.",Grass ×2,,3,PAL,Paldea Evolved,122,Uncommon,G,
Naclstack,Pokémon,Stage 1,100,Fighting,Nacli,,"[Fighting,Fighting] Rocky Tackle 80 — This Pokémon also does 30 damage to itself.",Grass ×2,,3,PAR,Paradox Rift,103,Common,G,
Naclstack,Pokémon,Stage 1,100,Fighting,Nacli,,"[Fighting,Fighting] Salt Cannon 60× — Flip 3 coins. This attack does 60 damage for each heads.",Grass ×2,,3,PAF,Paldean Fates,177,Shiny Rare,G,
Natu,Pokémon,Basic,50,Psychic,,,[Psychic] Triple Strike 10× — Flip 3 coins. This attack does 10 damage for each heads.,Darkness ×2,Fighting -30,1,PAR,Paradox Rift,71,Common,G,
Natu,Pokémon,Basic,50,Psychic,,,[Psychic] Triple Strike 10× — Flip 3 coins. This attack does 10 damage for each heads.,Darkness ×2,Fighting -30,1,PAF,Paldean Fates,25,Common,G,
Natu,Pokémon,Basic,50,Psychic,,,[Psychic] Triple Strike 10× — Flip 3 coins. This attack does 10 damage for each heads.,Darkness ×2,Fighting -30,1,PAF,Paldean Fates,151,Shiny Rare,G,
Nickit,Pokémon,Basic,70,Darkness,,,[Darkness] Darkness Fang 20,Grass ×2,,1,MEG,Mega Evolution,89,Common,I,
Nickit,Pokémon,Basic,70,Darkness,,,"[Colorless] Surprise Attack 30 — Flip a coin. If tails, this attack does nothing.",Grass ×2,,1,PAR,Paradox Rift,119,Common,G,
Nidoking,Pokémon,Stage 2,170,Darkness,Nidorino,"[Ability] Enthusiastic King: If you have Nidoqueen in play, ignore all Energy in the costs of attacks used by this Pokémon.","[Darkness,Darkness,Colorless,Colorless] Venomous Impact 190 — Your opponent's Active Pokémon is now Poisoned.",Fighting ×2,,3,MEW,151,34,Rare,G,
Nidoking,Pokémon,Stage 2,170,Darkness,Nidorino,"[Ability] Enthusiastic King: If you have Nidoqueen in play, ignore all Energy in the costs of attacks used by this Pokémon.","[Darkness,Darkness,Colorless,Colorless] Venomous Impact 190 — Your opponent's Active Pokémon is now Poisoned.",Fighting ×2,,3,MEW,151,174,Illustration Rare,G,
Nidoqueen,Pokémon,Stage 2,170,Darkness,Nidorina,,"[Darkness,Colorless] Queen Press 90 — During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Basic Pokémon. | [Darkness,Darkness,Colorless] Lunge Out 160",Fighting ×2,,3,MEW,151,31,Uncommon,G,
Nidoran ♀,Pokémon,Basic,60,Darkness,,,"[Darkness,Colorless] Poison Horn 20 — Your opponent's Active Pokémon is now Poisoned.",Fighting ×2,,1,MEW,151,29,Common,G,
Nidoran ♂,Pokémon,Basic,60,Darkness,,,[Darkness] Horn Attack 20,Fighting ×2,,1,MEW,151,32,Common,G,
Nidorina,Pokémon,Stage 1,90,Darkness,Nidoran ♀,,"[Darkness] Fetch Family — Search your deck for up to 3 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck. | [Darkness,Colorless] Sharp Fang 50",Fighting ×2,,2,MEW,151,30,Uncommon,G,
Nidorino,Pokémon,Stage 1,90,Darkness,Nidoran ♂,,"[Darkness] Sharp Fang 30 | [Darkness,Darkness,Colorless] Superpowered Horns 100",Fighting ×2,,2,MEW,151,33,Uncommon,G,
Nincada,Pokémon,Basic,50,Grass,,,[Colorless] Scratch 20,Fire ×2,,1,MEG,Mega Evolution,16,Common,I,
Ninetales,Pokémon,Stage 1,120,Fire,Vulpix,,"[Colorless] Supernatural Shapeshifter — Discard the top card of your deck, and if that card is a Supporter card, use the effect of that card as the effect of this attack. | [Fire,Colorless] Combustion 60",Water ×2,,1,MEG,Mega Evolution,20,Uncommon,I,
Ninetales,Pokémon,Stage 1,120,Fire,Vulpix,,"[Fire] Will-O-Wisp 20 | [Fire,Fire] Nine-Tailed Dance — Put 9 damage counters on 1 of your opponent's Pokémon. During your next turn, this Pokémon can't attack.",Water ×2,,1,OBF,Obsidian Flames,29,Uncommon,G,
Ninetales,Pokémon,Stage 1,120,Fire,Vulpix,,"[Fire] Will-O-Wisp 20 | [Fire,Fire] Nine-Tailed Dance — Put 9 damage counters on 1 of your opponent's Pokémon. During your next turn, this Pokémon can't attack.",Water ×2,,1,OBF,Obsidian Flames,199,Illustration Rare,G,
Ninetales,Pokémon,Stage 1,120,Fire,Vulpix,,"[Fire,Fire] Eerie Glow 90 — Your opponent's Active Pokémon is now Burned and Confused.",Water ×2,,2,TWM,Twilight Masquerade,27,Common,H,
Ninetales,Pokémon,Stage 1,120,Fire,Vulpix,,[Fire] Fire Soul 50 — This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.),Water ×2,,1,SSP,Surging Sparks,17,Uncommon,H,
Ninetales ex,Pokémon,"Stage 1,ex",260,Fire,Vulpix,,"[Fire] Heat Wave 30 — Your opponent's Active Pokémon is now Burned. | [Fire,Colorless] Mirrored Flames 80+ — If you have the same number of cards in your hand as your opponent, this attack does 140 more damage.",Water ×2,,2,MEW,151,38,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Ninetales ex,Pokémon,"Stage 1,ex",260,Fire,Vulpix,,"[Fire] Heat Wave 30 — Your opponent's Active Pokémon is now Burned. | [Fire,Colorless] Mirrored Flames 80+ — If you have the same number of cards in your hand as your opponent, this attack does 140 more damage.",Water ×2,,2,MEW,151,186,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Ninjask,Pokémon,Stage 1,80,Grass,Nincada,"[Ability] Cast-Off Shell: Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, you may use this Ability. Search your deck for a Shedinja and put it onto your Bench. Then, shuffle your deck.","[Grass,Colorless] U-turn 90 — Switch this Pokémon with 1 of your Benched Pokémon.",Fire ×2,,0,MEG,Mega Evolution,17,Uncommon,I,
Ninjask,Pokémon,Stage 1,80,Grass,Nincada,"[Ability] Cast-Off Shell: Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, you may use this Ability. Search your deck for a Shedinja and put it onto your Bench. Then, shuffle your deck.","[Grass,Colorless] U-turn 90 — Switch this Pokémon with 1 of your Benched Pokémon.",Fire ×2,,0,MEG,Mega Evolution,137,Illustration Rare,I,
Noctowl,Pokémon,Stage 1,110,Colorless,Hoothoot,,"[Colorless,Colorless] Talon Hunt 70 — You may search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",Lightning ×2,Fighting -30,1,TEF,Temporal Forces,127,Common,H,
Noctowl,Pokémon,Stage 1,100,Colorless,Hoothoot,"[Ability] Jewel Seeker: Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, if you have any Tera Pokémon in play, you may search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.","[Colorless,Colorless] Speed Wing 60",Lightning ×2,Fighting -30,1,SCR,Stellar Crown,115,Rare,H,
Noctowl,Pokémon,Stage 1,100,Colorless,Hoothoot,"[Ability] Jewel Seeker: Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, if you have any Tera Pokémon in play, you may search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.","[Colorless,Colorless] Speed Wing 60",Lightning ×2,Fighting -30,1,PRE,Prismatic Evolutions,78,Rare,H,
Noctowl,Pokémon,Stage 1,100,Colorless,Hoothoot,"[Ability] Jewel Seeker: Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, if you have any Tera Pokémon in play, you may search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.","[Colorless,Colorless] Speed Wing 60",Lightning ×2,Fighting -30,1,PR-SV,Scarlet & Violet Black Star Promos,141,Promo,H,
Noibat,Pokémon,Basic,70,Dragon,,,"[Colorless] Knickknack Carrying — Search your deck for a Pokémon Tool card, reveal it, and put it into your hand. Then, shuffle your deck. | [Psychic,Darkness] Bite 30",,,1,ASC,Ascended Heroes,156,Common,I,
Noibat,Pokémon,Basic,70,Dragon,,,"[Psychic,Darkness] Gust 40",,,1,PAL,Paldea Evolved,152,Common,G,
Noibat,Pokémon,Basic,70,Dragon,,,"[Psychic,Darkness] Gust 40",,,1,PAF,Paldean Fates,68,Common,G,
Noibat,Pokémon,Basic,70,Dragon,,,"[Psychic,Darkness] Gust 40",,,1,PAF,Paldean Fates,194,Shiny Rare,G,
Noibat,Pokémon,Basic,60,Colorless,,,[Colorless] Flap 20,Lightning ×2,Fighting -30,1,PRE,Prismatic Evolutions,90,Common,H,
Noibat,Pokémon,Basic,60,Colorless,,,[Colorless] Rapid Draw 10 — Draw a card.,Lightning ×2,Fighting -30,1,JTG,Journey Together,127,Common,I,
Noibat,Pokémon,Basic,60,Colorless,,,[Colorless] Rapid Draw 10 — Draw a card.,Lightning ×2,Fighting -30,1,JTG,Journey Together,169,Illustration Rare,I,
Noivern,Pokémon,Stage 1,120,Dragon,Noibat,,"[Colorless,Colorless] Agility 40 — Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon. | [Psychic,Darkness] Enhanced Blade 70+ — If this Pokémon has a Pokémon Tool attached, this attack does 70 more damage.",,,0,ASC,Ascended Heroes,157,Uncommon,I,
Noivern,Pokémon,Stage 1,110,Colorless,Noibat,"[Ability] Tuning Echo: If you have the same number of cards in your hand as your opponent, ignore all Energy in the cost of Frightening Howl used by this Pokémon.","[Colorless,Colorless,Colorless] Frightening Howl 110 — Your opponent's Active Pokémon is now Confused.",Lightning ×2,Fighting -30,0,JTG,Journey Together,128,Rare,I,
Noivern ex,Pokémon,"Stage 1,ex",260,Dragon,Noibat,,"[Colorless,Colorless] Covert Flight 70 — During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Basic Pokémon. | [Psychic,Darkness] Dominating Echo 140 — During your opponent's next turn, they can't play any Special Energy or Stadium cards from their hand.",,,0,PAL,Paldea Evolved,153,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Noivern ex,Pokémon,"Stage 1,ex",260,Dragon,Noibat,,"[Colorless,Colorless] Covert Flight 70 — During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Basic Pokémon. | [Psychic,Darkness] Dominating Echo 140 — During your opponent's next turn, they can't play any Special Energy or Stadium cards from their hand.",,,0,PAL,Paldea Evolved,246,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Noivern ex,Pokémon,"Stage 1,ex",260,Dragon,Noibat,,"[Colorless,Colorless] Covert Flight 70 — During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Basic Pokémon. | [Psychic,Darkness] Dominating Echo 140 — During your opponent's next turn, they can't play any Special Energy or Stadium cards from their hand.",,,0,PAF,Paldean Fates,69,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Noivern ex,Pokémon,"Stage 1,ex",260,Dragon,Noibat,,"[Colorless,Colorless] Covert Flight 70 — During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Basic Pokémon. | [Psychic,Darkness] Dominating Echo 140 — During your opponent's next turn, they can't play any Special Energy or Stadium cards from their hand.",,,0,PAF,Paldean Fates,220,Shiny Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Noivern ex,Pokémon,"Stage 1,ex",270,Colorless,Noibat,,"[Colorless] Strafe 50 — You may switch this Pokémon with 1 of your Benched Pokémon. | [Colorless,Colorless,Colorless] Sonic Blast 220 — This Pokémon also does 30 damage to itself.",Lightning ×2,Fighting -30,1,PRE,Prismatic Evolutions,91,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Nosepass,Pokémon,Basic,80,Fighting,,,"[Fighting] Headbutt 20 | [Colorless,Colorless,Colorless] Rock Throw 40",Grass ×2,,3,DRI,Destined Rivals,97,Common,I,
Nosepass,Pokémon,Basic,90,Fighting,,,"[Colorless] Iron Collecting — Put up to 2 Basic Metal Energy cards from your discard pile into your hand. | [Colorless,Colorless] Rolling Tackle 30",Grass ×2,,3,OBF,Obsidian Flames,107,Common,G,
Nosepass,Pokémon,Basic,80,Fighting,,,"[Colorless,Colorless,Colorless] Power Rush 60 — Flip a coin. If tails, during your next turn, this Pokémon can't attack.",Grass ×2,,3,TWM,Twilight Masquerade,101,Common,H,
Numel,Pokémon,Basic,80,Fire,,,"[Fire] Call for Family — Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck. | [Fire,Colorless,Colorless] Flare 30",Water ×2,,2,MEG,Mega Evolution,21,Common,I,
Numel,Pokémon,Basic,80,Fire,,"[Ability] Incandescent Body: If this Pokémon is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if this Pokémon is Knocked Out), the Attacking Pokémon is now Burned.","[Fire,Colorless] Combustion 20",Water ×2,,3,ASC,Ascended Heroes,27,Common,I,
Numel,Pokémon,Basic,80,Fire,,"[Ability] Incandescent Body: If this Pokémon is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if this Pokémon is Knocked Out), the Attacking Pokémon is now Burned.","[Fire,Colorless] Combustion 20",Water ×2,,3,ASC,Ascended Heroes,223,Illustration Rare,I,
Numel,Pokémon,Basic,90,Fire,,,"[Fire,Colorless] Hot Magma 20 — Your opponent's Active Pokémon is now Burned.",Water ×2,,3,OBF,Obsidian Flames,31,Common,G,
Numel,Pokémon,Basic,80,Fire,,,"[Fire] Singe — Your opponent's Active Pokémon is now Burned. | [Fire,Fire,Colorless] Heat Blast 60",Water ×2,,3,PAF,Paldean Fates,11,Common,G,
Nuzleaf,Pokémon,Stage 1,100,Grass,Seedot,,"[Grass] Pound 30 | [Grass,Colorless] Low Kick 50",Fire ×2,,2,MEG,Mega Evolution,14,Common,I,
Nuzleaf,Pokémon,Stage 1,90,Grass,Seedot,,"[Grass] Corkscrew Punch 20 | [Colorless,Colorless] Comet Slap 30× — Flip 3 coins. This attack does 30 damage for each heads.",Fire ×2,,1,TEF,Temporal Forces,4,Common,H,
Nymble,Pokémon,Basic,50,Grass,,,[Grass] Flail Around 10× — Flip 3 coins. This attack does 10 damage for each heads.,Fire ×2,,1,PFL,Phantasmal Flames,9,Common,I,
Nymble,Pokémon,Basic,50,Grass,,,[Grass] Flail Around 10× — Flip 3 coins. This attack does 10 damage for each heads.,Fire ×2,,1,PFL,Phantasmal Flames,96,Illustration Rare,I,
Nymble,Pokémon,Basic,40,Grass,,,"[Colorless] Slight Splash — Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon. | [Grass] Bug Bite 10",Fire ×2,,1,PAL,Paldea Evolved,19,Common,G,
Nymble,Pokémon,Basic,50,Grass,,,"[Grass] Wild Kick 30 — Flip a coin. If tails, this attack does nothing.",Fire ×2,,1,PAL,Paldea Evolved,20,Common,G,
Nymble,Pokémon,Basic,40,Grass,,,[Colorless] Gnaw 10,Fire ×2,,0,PAR,Paradox Rift,13,Common,G,
Nymble,Pokémon,Basic,50,Grass,,,"[Colorless,Colorless] Flop 30",Fire ×2,,1,PAR,Paradox Rift,14,Common,G,
Nymble,Pokémon,Basic,50,Grass,,,[Colorless] Tackle 10,Fire ×2,,1,SCR,Stellar Crown,15,Common,H,
Nymble,Pokémon,Basic,50,Grass,,,[Colorless] Rear Kick 20,Fire ×2,,1,JTG,Journey Together,19,Common,H,
