name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Ciphermaniac's Codebreaking,Trainer,"Supporter,Future",,,,,,,,0,TEF,Temporal Forces,198,Ultra Rare,H,"Search your deck for 2 cards, shuffle your deck, then put those cards on top of it in any order. | You may play only 1 Supporter card during your turn."
Ciphermaniac's Codebreaking,Trainer,"Supporter,Future",,,,,,,,0,PRE,Prismatic Evolutions,104,Uncommon,H,"Search your deck for 2 cards, shuffle your deck, then put those cards on top of it in any order. | You may play only 1 Supporter card during your turn."
Clavell,Trainer,Supporter,,,,,,,,0,PAL,Paldea Evolved,177,Common,G,"Search your deck for up to 3 Basic Pokémon with 120 HP or less, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Clavell,Trainer,Supporter,,,,,,,,0,PAL,Paldea Evolved,249,Ultra Rare,G,"Search your deck for up to 3 Basic Pokémon with 120 HP or less, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Clemont's Quick Wit,Trainer,Supporter,,,,,,,,0,SSP,Surging Sparks,167,Uncommon,H,Heal 60 damage from each of your Lightning Pokémon. | You may play only 1 Supporter card during your turn.
Clemont's Quick Wit,Trainer,Supporter,,,,,,,,0,SSP,Surging Sparks,229,Ultra Rare,H,Heal 60 damage from each of your Lightning Pokémon. | You may play only 1 Supporter card during your turn.
Clemont's Quick Wit,Trainer,Supporter,,,,,,,,0,SSP,Surging Sparks,243,Special Illustration Rare,H,Heal 60 damage from each of your Lightning Pokémon. | You may play only 1 Supporter card during your turn.
Clive,Trainer,Supporter,,,,,,,,0,PAF,Paldean Fates,78,Uncommon,G,"Your opponent reveals their hand, and you draw 2 cards for each Supporter card you find there. | You may play only 1 Supporter card during your turn."
Clive,Trainer,Supporter,,,,,,,,0,PAF,Paldean Fates,227,Ultra Rare,G,"Your opponent reveals their hand, and you draw 2 cards for each Supporter card you find there. | You may play only 1 Supporter card during your turn."
Clive,Trainer,Supporter,,,,,,,,0,PAF,Paldean Fates,236,Special Illustration Rare,G,"Your opponent reveals their hand, and you draw 2 cards for each Supporter card you find there. | You may play only 1 Supporter card during your turn."
Colbur Berry,Trainer,Pokémon Tool,,,,,,,,0,SSP,Surging Sparks,168,Uncommon,H,"If the Pokémon this card is attached to is damaged by an attack from your opponent's Darkness Pokémon, it takes 60 less damage (after applying Weakness and Resistance), and discard this card. | You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached. | Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."
Colress's Tenacity,Trainer,Supporter,,,,,,,,0,SFA,Shrouded Fable,57,Uncommon,H,"Search your deck for a Stadium card and an Energy card, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Colress's Tenacity,Trainer,Supporter,,,,,,,,0,SFA,Shrouded Fable,87,Ultra Rare,H,"Search your deck for a Stadium card and an Energy card, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Community Center,Trainer,Stadium,,,,,,,,0,TWM,Twilight Masquerade,146,Uncommon,H,"Once during each player's turn, if they played a Supporter card from their hand this turn, they may heal 10 damage from each of their Pokémon. | You may play only 1 Stadium card during your turn. Put it next to the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played. | You may play only 1 Stadium card during your turn. Put it into the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played."
Cook,Trainer,Supporter,,,,,,,,0,TWM,Twilight Masquerade,147,Uncommon,H,Heal 70 damage from your Active Pokémon. | You may play only 1 Supporter card during your turn.
Counter Catcher,Trainer,Item,,,,,,,,0,PAR,Paradox Rift,160,Uncommon,G,You can use this card only if you have more Prize cards remaining than your opponent.  Switch in 1 of your opponent's Benched Pokémon to the Active Spot. | You may play any number of Item cards during your turn.
Counter Catcher,Trainer,Item,,,,,,,,0,PAR,Paradox Rift,264,Hyper Rare,G,You can use this card only if you have more Prize cards remaining than your opponent.  Switch in 1 of your opponent's Benched Pokémon to the Active Spot. | You may play any number of Item cards during your turn.
Counter Gain,Trainer,Pokémon Tool,,,,,,,,0,ASC,Ascended Heroes,186,Common,H,"If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost Colorless less. | You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached."
Counter Gain,Trainer,Pokémon Tool,,,,,,,,0,ASC,Ascended Heroes,259,Ultra Rare,H,"If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost Colorless less. | You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached."
Counter Gain,Trainer,Pokémon Tool,,,,,,,,0,SSP,Surging Sparks,169,Uncommon,H,"If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost Colorless less. | You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached. | Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."
Counter Gain,Trainer,Pokémon Tool,,,,,,,,0,SSP,Surging Sparks,249,Hyper Rare,H,"If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost Colorless less. | You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached. | Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."
Crispin,Trainer,Supporter,,,,,,,,0,SCR,Stellar Crown,133,Uncommon,H,"Search your deck for up to 2 Basic Energy cards of different types, reveal them, and put 1 of them into your hand. Attach the other to 1 of your Pokémon. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Crispin,Trainer,Supporter,,,,,,,,0,SCR,Stellar Crown,164,Ultra Rare,H,"Search your deck for up to 2 Basic Energy cards of different types, reveal them, and put 1 of them into your hand. Attach the other to 1 of your Pokémon. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Crispin,Trainer,Supporter,,,,,,,,0,PRE,Prismatic Evolutions,105,Uncommon,H,"Search your deck for up to 2 Basic Energy cards of different types, reveal them, and put 1 of them into your hand. Attach the other to 1 of your Pokémon. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Crispin,Trainer,Supporter,,,,,,,,0,PRE,Prismatic Evolutions,171,Special Illustration Rare,H,"Search your deck for up to 2 Basic Energy cards of different types, reveal them, and put 1 of them into your hand. Attach the other to 1 of your Pokémon. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Crushing Hammer,Trainer,Item,,,,,,,,0,SVI,Scarlet & Violet,168,Common,G,"Flip a coin. If heads, discard an Energy from 1 of your opponent's Pokémon. | You may play any number of Item cards during your turn."
Cursed Duster,Trainer,Pokémon Tool,,,,,,,,0,PAR,Paradox Rift,161,Uncommon,G,"If the Pokémon this card is attached to is Knocked Out by damage from an attack from your opponent's Pokémon, discard a random card from your opponent's hand. | You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached."
Cycling Road,Trainer,Stadium,,,,,,,,0,MEW,151,157,Uncommon,G,"Once during each player's turn, that player may discard a Basic Energy card from their hand in order to draw a card. | You may play only 1 Stadium card during your turn. Put it next to the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played."
Cynthia's Power Weight,Trainer,Pokémon Tool,,,,,,,,0,DRI,Destined Rivals,162,Uncommon,I,"The Cynthia's Pokémon this card is attached to gets +70 HP. | You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached."
Cyrano,Trainer,Supporter,,,,,,,,0,SSP,Surging Sparks,170,Uncommon,H,"Search your deck for up to 3 Pokémon ex, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Cyrano,Trainer,Supporter,,,,,,,,0,SSP,Surging Sparks,230,Ultra Rare,H,"Search your deck for up to 3 Pokémon ex, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
