name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Energy Retrieval,Trainer,Item,,,,,,,,0,SVI,Scarlet & Violet,171,Common,G,Put up to 2 Basic Energy cards from your discard pile into your hand. | You may play any number of Item cards during your turn.
Energy Search,Trainer,Item,,,,,,,,0,SVI,Scarlet & Violet,172,Common,G,"Search your deck for a Basic Energy card, reveal it, and put it into your hand. Then, shuffle your deck. | You may play any number of Item cards during your turn."
Energy Search Pro,Trainer,"Item,ACE SPEC",,,,,,,,0,SSP,Surging Sparks,176,ACE SPEC Rare,H,"Search your deck for any number of Basic Energy cards of different types, reveal them, and put them into your hand. Then, shuffle your deck. | You may play any number of Item cards during your turn. | ACE SPEC: You can't have more than 1 ACE SPEC card in your deck."
Energy Sticker,Trainer,Item,,,,,,,,0,MEW,151,159,Uncommon,G,"Flip a coin. If heads, attach a Basic Energy card from your discard pile to 1 of your Benched Pokémon. | You may play any number of Item cards during your turn."
Energy Switch,Trainer,Item,,,,,,,,0,MEG,Mega Evolution,115,Common,I,Move a Basic Energy from 1 of your Pokémon to another of your Pokémon. | You may play any number of Item cards during your turn.
Energy Switch,Trainer,Item,,,,,,,,0,SVI,Scarlet & Violet,173,Common,G,Move a Basic Energy from 1 of your Pokémon to another of your Pokémon. | You may play any number of Item cards during your turn.
Enhanced Hammer,Trainer,Item,,,,,,,,0,TWM,Twilight Masquerade,148,Uncommon,H,Discard a Special Energy from 1 of your opponent's Pokémon. | You may play any number of Item cards during your turn.
Enhanced Hammer,Trainer,Item,,,,,,,,0,TWM,Twilight Masquerade,224,Hyper Rare,H,Discard a Special Energy from 1 of your opponent's Pokémon. | You may play any number of Item cards during your turn.
Eri,Trainer,Supporter,,,,,,,,0,TEF,Temporal Forces,146,Uncommon,H,"Your opponent reveals their hand, and you discard up to 2 Item cards you find there. | You may play only 1 Supporter card during your turn."
Eri,Trainer,Supporter,,,,,,,,0,TEF,Temporal Forces,199,Ultra Rare,H,"Your opponent reveals their hand, and you discard up to 2 Item cards you find there. | You may play only 1 Supporter card during your turn."
Eri,Trainer,Supporter,,,,,,,,0,TEF,Temporal Forces,210,Special Illustration Rare,H,"Your opponent reveals their hand, and you discard up to 2 Item cards you find there. | You may play only 1 Supporter card during your turn."
Eri,Trainer,Supporter,,,,,,,,0,PRE,Prismatic Evolutions,136,Ultra Rare,H,"Your opponent reveals their hand, and you discard up to 2 Item cards you find there. | You may play only 1 Supporter card during your turn."
Erika's Invitation,Trainer,Supporter,,,,,,,,0,MEW,151,160,Uncommon,G,"Your opponent reveals their hand, and you put a Basic Pokémon you find there onto your opponent's Bench. If you put a Pokémon onto their Bench in this way, switch in that Pokémon to the Active Spot. | You may play only 1 Supporter card during your turn."
Erika's Invitation,Trainer,Supporter,,,,,,,,0,MEW,151,196,Ultra Rare,G,"Your opponent reveals their hand, and you put a Basic Pokémon you find there onto your opponent's Bench. If you put a Pokémon onto their Bench in this way, switch in that Pokémon to the Active Spot. | You may play only 1 Supporter card during your turn."
Erika's Invitation,Trainer,Supporter,,,,,,,,0,MEW,151,203,Special Illustration Rare,G,"Your opponent reveals their hand, and you put a Basic Pokémon you find there onto your opponent's Bench. If you put a Pokémon onto their Bench in this way, switch in that Pokémon to the Active Spot. | You may play only 1 Supporter card during your turn."
Ethan's Adventure,Trainer,Supporter,,,,,,,,0,DRI,Destined Rivals,165,Uncommon,I,"Search your deck for up to 3 in any combination of Ethan's Pokémon and Basic Fire Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Ethan's Adventure,Trainer,Supporter,,,,,,,,0,DRI,Destined Rivals,221,Ultra Rare,I,"Search your deck for up to 3 in any combination of Ethan's Pokémon and Basic Fire Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Ethan's Adventure,Trainer,Supporter,,,,,,,,0,DRI,Destined Rivals,236,Special Illustration Rare,I,"Search your deck for up to 3 in any combination of Ethan's Pokémon and Basic Fire Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Exp. Share,Trainer,Pokémon Tool,,,,,,,,0,SVI,Scarlet & Violet,174,Uncommon,G,"When your Active Pokémon is Knocked Out by damage from an attack from your opponent's Pokémon, you may move a Basic Energy from that Pokémon to the Pokémon this card is attached to. | Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."
Explorer's Guidance,Trainer,"Supporter,Ancient",,,,,,,,0,TEF,Temporal Forces,147,Uncommon,H,Look at the top 6 cards of your deck and put 2 of them into your hand. Discard the other cards. | You may play only 1 Supporter card during your turn.
Explorer's Guidance,Trainer,"Supporter,Ancient",,,,,,,,0,TEF,Temporal Forces,200,Ultra Rare,H,Look at the top 6 cards of your deck and put 2 of them into your hand. Discard the other cards. | You may play only 1 Supporter card during your turn.
Explorer's Guidance,Trainer,"Supporter,Ancient",,,,,,,,0,PRE,Prismatic Evolutions,107,Uncommon,H,Look at the top 6 cards of your deck and put 2 of them into your hand. Discard the other cards. | You may play only 1 Supporter card during your turn.
