name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Anthea & Concordia,Trainer,Supporter,,,,,,,,0,ASC,Ascended Heroes,182,Uncommon,I,"You can use this card only if you have N's Darmanitan, N's Zoroark ex, N's Vanilluxe, N's Klinklang, N's Reshiram, and N's Zekrom in play.  During this turn, if your opponent's Active Pokémon is Knocked Out by damage from an attack used by your N's Pokémon, take 3 more Prize cards. | You may play only 1 Supporter card during your turn."
Anthea & Concordia,Trainer,Supporter,,,,,,,,0,ASC,Ascended Heroes,254,Ultra Rare,I,"You can use this card only if you have N's Darmanitan, N's Zoroark ex, N's Vanilluxe, N's Klinklang, N's Reshiram, and N's Zekrom in play.  During this turn, if your opponent's Active Pokémon is Knocked Out by damage from an attack used by your N's Pokémon, take 3 more Prize cards. | You may play only 1 Supporter card during your turn."
Antique Cover Fossil,Trainer,Item,60,,,[Ability] Protective Cover: Prevent all effects of attacks used by your opponent's Pokémon done to this Pokémon. (Damage is not an effect.),,,,0,SCR,Stellar Crown,129,Common,H,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat.    At any time during your turn, you may discard this card from play. | You may play any number of Item cards during your turn."
Antique Cover Fossil,Trainer,Item,60,,,[Ability] Protective Cover: Prevent all effects of attacks used by your opponent's Pokémon done to this Pokémon. (Damage is not an effect.),,,,0,BLK,Black Bolt,60,Common,H,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat.  At any time during your turn, you may discard this card from play. | You may play any number of Item cards during your turn."
Antique Dome Fossil,Trainer,Item,60,,,[Ability] Domed Armor: This Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).,,,,0,MEW,151,152,Common,G,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat.  At any time during your turn, you may discard this card from play. | You may play any number of Item cards during your turn."
Antique Helix Fossil,Trainer,Item,60,,,"[Ability] Helical Swell: As long as this Pokémon is in the Active Spot, your opponent can't play any Stadium cards from their hand.",,,,0,MEW,151,153,Common,G,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat.  At any time during your turn, you may discard this card from play. | You may play any number of Item cards during your turn."
Antique Old Amber,Trainer,Item,60,,,[Ability] Amber Protection: Prevent all effects of your opponent's Pokémon's Abilities done to this Pokémon.,,,,0,MEW,151,154,Common,G,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat.  At any time during your turn, you may discard this card from play. | You may play any number of Item cards during your turn."
Antique Plume Fossil,Trainer,Item,,,,"[Ability] Plume Protection: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks from your opponent's Pokémon.",,,,0,WHT,White Flare,79,Common,I,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat.  At any time during your turn, you may discard this card from play. | You may play any number of Item cards during your turn."
Antique Root Fossil,Trainer,Item,60,,,"[Ability] Primal Root: As long as this Pokémon is in the Active Spot, attacks used by your opponent's Basic Pokémon cost Colorless more.",,,,0,SCR,Stellar Crown,130,Common,H,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat.  At any time during your turn, you may discard this card from play. | You may play any number of Item cards during your turn."
Area Zero Underdepths,Trainer,Stadium,,,,,,,,0,SCR,Stellar Crown,131,Uncommon,H,"Each player who has any Tera Pokémon in play can have up to 8 Pokémon on their Bench.    If a player no longer has any Tera Pokémon in play, that player discards Pokémon from their Bench until they have 5. When this card leaves play, both players discard Pokémon from their Bench until they have 5, and the player who played this card discards first. | You may play only 1 Stadium card during your turn. Put it next to the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played."
Area Zero Underdepths,Trainer,Stadium,,,,,,,,0,SCR,Stellar Crown,174,Hyper Rare,H,"Each player who has any Tera Pokémon in play can have up to 8 Pokémon on their Bench.    If a player no longer has any Tera Pokémon in play, that player discards Pokémon from their Bench until they have 5. When this card leaves play, both players discard Pokémon from their Bench until they have 5, and the player who played this card discards first. | You may play only 1 Stadium card during your turn. Put it next to the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played."
Area Zero Underdepths,Trainer,Stadium,,,,,,,,0,PRE,Prismatic Evolutions,94,Uncommon,H,"Each player who has any Tera Pokémon in play can have up to 8 Pokémon on their Bench.  If a player no longer has any Tera Pokémon in play, that player discards Pokémon from their Bench until they have 5. When this card leaves play, both players discard Pokémon from their Bench until they have 5, and the player who played this card discards first. | You may play only 1 Stadium card during your turn. Put it next to the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played."
Artazon,Trainer,Stadium,,,,,,,,0,PAL,Paldea Evolved,171,Uncommon,G,"Once during each player's turn, that player may search their deck for a Basic Pokémon that doesn't have a Rule Box and put it onto their Bench. Then, that player shuffles their deck. (Pokémon ex, Pokémon V, etc. have Rule Boxes.) | You may play only 1 Stadium card during your turn. Put it next to the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played."
Artazon,Trainer,Stadium,,,,,,,,0,OBF,Obsidian Flames,229,Hyper Rare,G,"Once during each player's turn, that player may search their deck for a Basic Pokémon that doesn't have a Rule Box and put it onto their Bench. Then, that player shuffles their deck. (Pokémon ex, Pokémon V, etc. have Rule Boxes.) | You may play only 1 Stadium card during your turn. Put it next to the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played."
Artazon,Trainer,Stadium,,,,,,,,0,PAF,Paldean Fates,76,Uncommon,G,"Once during each player's turn, that player may search their deck for a Basic Pokémon that doesn't have a Rule Box and put it onto their Bench. Then, that player shuffles their deck. (Pokémon ex, Pokémon V, etc. have Rule Boxes.) | You may play only 1 Stadium card during your turn. Put it next to the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played."
Arven,Trainer,Supporter,,,,,,,,0,SVI,Scarlet & Violet,166,Uncommon,G,"Search your deck for an Item card and a Pokémon Tool card, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Arven,Trainer,Supporter,,,,,,,,0,SVI,Scarlet & Violet,235,Ultra Rare,G,"Search your deck for an Item card and a Pokémon Tool card, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Arven,Trainer,Supporter,,,,,,,,0,SVI,Scarlet & Violet,249,Special Illustration Rare,G,"Search your deck for an Item card and a Pokémon Tool card, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Arven,Trainer,Supporter,,,,,,,,0,OBF,Obsidian Flames,186,Uncommon,G,"Search your deck for an Item card and a Pokémon Tool card, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Arven,Trainer,Supporter,,,,,,,,0,PAF,Paldean Fates,235,Special Illustration Rare,G,"Search your deck for an Item card and a Pokémon Tool card, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Arven's Sandwich,Trainer,Item,,,,,,,,0,DRI,Destined Rivals,161,Uncommon,I,"Heal 30 damage from your Active Pokémon. If that Pokémon is an Arven's Pokémon, heal 100 damage from it instead. | You may play any number of Item cards during your turn."
Atticus,Trainer,Supporter,,,,,,,,0,PAF,Paldean Fates,77,Uncommon,G,"You can use this card only if your opponent's Active Pokémon is Poisoned. | Shuffle your hand into your deck. Then, draw 7 cards. | You may play only 1 Supporter card during your turn."
Atticus,Trainer,Supporter,,,,,,,,0,PRE,Prismatic Evolutions,133,Ultra Rare,G,"You can use this card only if your opponent's Active Pokémon is Poisoned.  Shuffle your hand into your deck. Then, draw 7 cards. | You may play only 1 Supporter card during your turn."
Atticus,Trainer,Supporter,,,,,,,,0,PRE,Prismatic Evolutions,134,Ultra Rare,G,"You can use this card only if your opponent's Active Pokémon is Poisoned.  Shuffle your hand into your deck. Then, draw 7 cards. | You may play only 1 Supporter card during your turn."
Awakening Drum,Trainer,"Item,Ancient,ACE SPEC",,,,,,,,0,TEF,Temporal Forces,141,ACE SPEC Rare,H,Draw a card for each of your Ancient Pokémon in play. | You may play any number of Item cards during your turn. | ACE SPEC: You can't have more than 1 ACE SPEC card in your deck.
