name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Briar,Trainer,Supporter,,,,,,,,0,PRE,Prismatic Evolutions,100,Uncommon,H,"You can use this card only if your opponent has exactly 2 Prize cards remaining.    During this turn, if your opponent's Active Pokémon is Knocked Out by damage from an attack used by your Tera Pokémon, take 1 more Prize card. | You may play only 1 Supporter card during your turn."
Brilliant Blender,Trainer,"Item,ACE SPEC",,,,,,,,0,SSP,Surging Sparks,164,ACE SPEC Rare,H,"Search your deck for up to 5 cards and discard them. Then, shuffle your deck. | You may play any number of Item cards during your turn. | ACE SPEC: You can't have more than 1 ACE SPEC card in your deck."
Brock's Scouting,Trainer,Supporter,,,,,,,,0,JTG,Journey Together,146,Uncommon,I,"Search your deck for up to 2 Basic Pokémon or 1 Evolution Pokémon, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Brock's Scouting,Trainer,Supporter,,,,,,,,0,JTG,Journey Together,179,Ultra Rare,I,"Search your deck for up to 2 Basic Pokémon or 1 Evolution Pokémon, reveal them, and put them into your hand. Then, shuffle your deck. | You may play only 1 Supporter card during your turn."
Buddy-Buddy Poffin,Trainer,Item,,,,,,,,0,MEG,Mega Evolution,167,Ultra Rare,H,"Search your deck for up to 2 Basic Pokémon with 70 HP or less and put them onto your Bench. Then, shuffle your deck. | You may play any number of Item cards during your turn."
Buddy-Buddy Poffin,Trainer,Item,,,,,,,,0,ASC,Ascended Heroes,184,Common,H,"Search your deck for up to 2 Basic Pokémon with 70 HP or less and put them onto your Bench. Then, shuffle your deck. | You may play any number of Item cards during your turn."
Buddy-Buddy Poffin,Trainer,Item,,,,,,,,0,TEF,Temporal Forces,144,Uncommon,H,"Search your deck for up to 2 Basic Pokémon with 70 HP or less and put them onto your Bench. Then, shuffle your deck. | You may play any number of Item cards during your turn."
Buddy-Buddy Poffin,Trainer,Item,,,,,,,,0,TWM,Twilight Masquerade,223,Hyper Rare,H,"Search your deck for up to 2 Basic Pokémon with 70 HP or less and put them onto your Bench. Then, shuffle your deck. | You may play any number of Item cards during your turn."
Buddy-Buddy Poffin,Trainer,Item,,,,,,,,0,PRE,Prismatic Evolutions,101,Uncommon,H,"Search your deck for up to 2 Basic Pokémon with 70 HP or less and put them onto your Bench. Then, shuffle your deck. | You may play any number of Item cards during your turn."
Bug Catching Set,Trainer,Item,,,,,,,,0,TWM,Twilight Masquerade,143,Uncommon,H,Look at the top 7 cards of your deck. You may reveal up to 2 in any combination of Grass Pokémon and Basic Grass Energy cards you find there and put them into your hand. Shuffle the other cards back into your deck. | You may play any number of Item cards during your turn.
Bug Catching Set,Trainer,Item,,,,,,,,0,PRE,Prismatic Evolutions,102,Uncommon,H,Look at the top 7 cards of your deck. You may reveal up to 2 in any combination of Grass Pokémon and Basic Grass Energy cards you find there and put them into your hand. Shuffle the other cards back into your deck. | You may play any number of Item cards during your turn.
